Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR142528,"Klapper, Stephanie Ann",Maryland Citizens' Health Initiative Inc.,"Maryland Citizens' Health Initiative, Inc.",12/14/17-10/31/18
LR142034,"Klemans, Pillar G",Chesapeake Employers' Insurance Fund,CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/17-10/31/18
LR142718,"Klingenmaier, Lisa Marie",Catholic Charities ,Catholic Charities,01/10/18-10/31/18
LR140207,"Kolp, Andrea Edna",The Arc Maryland,"Arc of Maryland, Inc., The",11/01/17-10/31/18
LR141872,"Kramer, Janis Anne",Janis A. Kramer,Maryland State Police Alumni Association,11/05/17-10/31/18
LR141502,"Kratt, Dwayne A.",Diageo,Diageo,11/01/17-10/31/18
LR142101,"Kress, William Allen",Bryson Popham PA,Alliance of Automobile Manufacturers,11/09/17-10/31/18
LR142111,"Kress, William Allen",Bryson Popham PA,Maryland Association of Boards of Education Group Insurance Pool,11/09/17-10/31/18
LR142109,"Kress, William Allen",Bryson Popham PA,"American Traffic Solutions, Inc.",11/09/17-10/31/18
LR142110,"Kress, William Allen",Bryson Popham PA,"eBay, Inc.",11/09/17-10/31/18
LR142118,"Kress, William Allen",Bryson Popham PA,WGL Energy,11/09/17-10/31/18
LR142113,"Kress, William Allen",Bryson Popham PA,"LiUNA, Baltimore/Washington Construction & Public Employees Laborers' District Council",11/09/17-05/31/18
LR142114,"Kress, William Allen",Bryson Popham PA,Maryland Society of Surveyors,11/09/17-10/31/18
LR142115,"Kress, William Allen",Bryson Popham PA,Maryland Association of Boards of Education Workers Compensation Insurance Fund,11/09/17-10/31/18
LR142117,"Kress, William Allen",Bryson Popham PA,"Youth Advocate Programs, Inc. C/O David White, President ",11/09/17-10/31/18
LR143320,"Kress, William Allen","Bryson F. Popham, P.A.",Agency Insurance Company of Maryland,03/07/18-10/31/18
LR142112,"Kress, William Allen",Bryson Popham PA,Maryland Association of Nurse Anesthetists,11/09/17-10/31/18
LR142116,"Kress, William Allen",Bryson Popham PA,Retail Energy Supply Association,11/09/17-10/31/18
LR141625,"Kristiansen, Lars Bo",Nationwide Mutual Insurance Company,Nationwide Insurance Company,11/01/17-10/31/18
LR141471,"Krone, Christine K","Schwartz, Metz & Wise, P.A.","MedChi, The Maryland State Medical Society",11/01/17-10/31/18
LR141774,"Kruft, Charles Joseph",FirstEnergy,FirstEnergy Corp.,11/01/17-10/31/18
LR142273,"Kuiper, Laurie ","Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.","Kaiser Foundation Health Plan of the Mid-Atlantic States, Inc.",11/21/17-10/31/18
LR119358,"Kujan, Russel ",Baltimore County Medical Association,Baltimore County Medical Association,11/21/17-10/31/18
LR142408,"Kurtz, Joshua ",The Nature Conservancy,Maryland Chapter of The Nature Conservancy,11/30/17-10/31/18
LR140727,"La Valle, Traci ",Maryland Hospital Association,Maryland Hospital Association,11/01/17-10/31/18
LR142000,"Lamb, Todd ","Capitol Strategies, LLC",Workbench,11/01/17-10/31/18
LR141571,"Lamb, Todd ","Capitol Strategies, LLC",Bard Early College,11/01/17-10/31/18
LR141574,"Lamb, Todd ","Capitol Strategies, LLC",Baltimore Collegiate School for Boys,11/01/17-10/31/18
LR141575,"Lamb, Todd ","Capitol Strategies, LLC",StraighterLine,11/01/17-10/31/18
LR141576,"Lamb, Todd ","Capitol Strategies, LLC","MGT of America Consulting, LLC",11/01/17-10/31/18
LR142987,"Lamb, Todd ","Capitol Strategies, LLC",Educational Testing Service (ETS),01/18/18-10/31/18
LR142448,"Lamb, Todd ","Capitol Strategies, LLC",Legends of Learning,12/03/17-10/31/18
LR142806,"Lamphier, Kimberly Ann",KHL Strategies,Bike Maryland,01/10/18-10/31/18
LR143681,"Landry , Jill  ",Lafarge North America Inc.; Holcim (US) Inc.; Aggregate Industries Inc.,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",08/16/18-10/31/18
LR142088,"Lanier, Ivan V. ",Greenwill Consulting Group,Direct Energy,11/08/17-10/31/18
LR142086,"Lanier, Ivan V. ",Greenwill Consulting Group,Town of Forest  Heights,11/08/17-10/31/18
LR141269,"Lanier, Ivan K. ",Pepco Holdings,"Pepco Holdings, Inc.",11/01/17-10/31/18
LR142089,"Lanier, Ivan V. ",Greenwill Consulting Group,Rocky Gap Casino & Resort,11/08/17-10/31/18
LR141158,"Lavriha, Kathryn Mary",N/A,Sanofi US,11/01/17-10/31/18
LR142911,"Lawrence, Katherine  ","ACT, Inc. ","ACT, Inc.",01/12/18-10/31/18
LR142027,"Lee, Brad ","Trinity Highway Products, LLC","Trinity Highway Products, LLC",11/01/17-10/31/18
LR142215,"Lee, Joseph ",RELX Inc.,RELX Group,11/16/17-02/28/18
LR143547,"Lee, Elizabeth ",CCAN Action Fund,CCAN Action Fund,02/15/18-07/10/18
LR142141,"Leggett, Vincent O",Leggett Group,Leggett Group,11/13/17-10/31/18
LR142196,"Legler, Ron ",France-Merrick Performing Arts Center,Broadway Across America,11/09/17-10/31/18
LR141457,"Lehman, Valerie ",Anne Arundel Medical Center,Anne Arundel Medical Center,11/01/17-04/30/18
LR142205,"Lehman, Miriam ",Maryland Bankers Association,Maryland Bankers Association,11/15/17-10/31/18
LR140381,"Lennig, Dorothy J",House of Ruth Maryland,House of Ruth Maryland,11/01/17-10/31/18
LR142060,"Lenti, Leighann ",The College Board,College Board ,11/07/17-07/19/18
LR142501,"Levine, Brian ",Greater Baltimore Committee,Greater Baltimore Committee,01/09/18-10/31/18
LR143259,"Levy, Sam ",Everytown for Gun Safety Action Fund,Everytown for Gun Safety Action Fund,02/20/18-10/31/18
LR142017,"Libit, Howard ",Baltimore Jewish Council,Baltimore Jewish Council,11/06/17-10/31/18
LR141190,"Lifson, Cynthia M",Law Offices of Cynthia M. Lifson,Maryland Network Against Domestic Violence,11/01/17-10/31/18
LR143669,"Lindner, Anne M",N/A,"Pepco Holdings, Inc.",08/15/18-10/31/18
LR141135,"Lindner, Anne M",N/A,Exelon Corporation,11/01/17-08/13/18
LR142199,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",WIRELESS INFRASTRUCTURE ASSOCIATION C/O MULTISTATE ASSOCIATES INC.,11/17/17-10/31/18
LR140117,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Somerset Rural Electric Cooperative,11/01/17-05/01/18
LR139666,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/17-10/31/18
LR139667,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",DME CONSULTING,11/01/17-05/01/18
LR139674,"Lininger, Brett Stewart","Semmes, Bowen & Semmes",Metropolitan Life Insurance Company,11/01/17-10/31/18
LR140109,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",CAN MANUFACTURERS INSTITUTE C/O MULTISTATE ASSOCIATES INC.,11/01/17-10/31/18
LR140112,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","MARYLAND ASSOCIATION OF GREEN INDUSTRIES, INC.",11/01/17-10/31/18
LR140120,"Lininger, Brett Stewart","Semmes, Bowen & Semmes","Technology Exclusive, Inc. ",11/01/17-05/01/18
LR140123,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","VA, MD & DE Association of Electric Cooperatives on Behalf of ANEC",11/01/17-05/01/18
LR143063,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","H.D. Myles, Inc.",01/25/18-07/01/18
LR143365,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",SUEZ WATER ENVIRONMENTAL SERVICES INC.,03/22/18-07/01/18
LR143462,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","Lindsay Corporation, care of MultiState Associates Inc. ",05/10/18-10/31/18
LR143607,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Brookfield Renewable,06/19/18-10/31/18
LR143920,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Kaiser Permanente,09/21/18-10/31/18
LR139663,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",AFLAC (American Family Life Assurance Company),11/01/17-10/31/18
LR139668,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Independent Insurance Agents of Maryland,11/01/17-10/31/18
LR139673,"Lininger, Brett Stewart","Semmes, Bowen & Semmes",MARYLAND SELF-INSURERS' & EMPLOYERS' COMPENSATION ASSOCIATION,11/01/17-11/01/17
LR140108,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",AIA Maryland ,11/01/17-10/31/18
LR140111,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","Correct RX Pharmacy Services, Inc. ",11/01/17-10/31/18
LR140115,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Maryland Green Industry Council,11/01/17-10/31/18
LR140116,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",OLD DOMINION ELECTRIC COOPERATIVE,11/01/17-10/31/18
LR140122,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","VA, MD & DE Association of Electric Cooperatives on Behalf of Choptank Electric Coop",11/01/17-10/31/18
LR143638,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",FEi SYSTEMS,07/10/18-10/31/18
LR139665,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",AMERITOX,11/01/17-05/01/18
LR139675,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",U.S. Travel Insurance Association,11/01/17-07/01/18
LR140106,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",#1-3A Method Driving School,11/01/17-10/31/18
LR142190,"Lippold, Patricia  Jane",1199SEIU United Health Care Workers East ,1199 SEIU,12/04/17-04/30/18
LR141771,"Locklair Tolle, Cailey ",Maryland Retailers Association,Maryland Retailers Association,11/01/17-10/31/18
LR141923,"Lombardi, Joyce ",Baltimore Child Abuse Center,Baltimore Child Abuse Center,11/01/17-10/31/18
LR140847,"Looby, Ramon ",Bank of America Corporation,Bank of America Corporation,11/01/17-10/31/18
LR143219,"Looney, Sean M","Comcast Cable Communications Management, LLC","Comcast Cable Communications Management, LLC",11/02/17-10/31/18
LR141319,"Lopez, Johann D.","Citigroup Washington, Inc.","Citigroup Washington, Inc.",11/01/17-10/31/18
LR140838,"Loughran, Kathleen Garrett","Anthem, Inc. and Its Affiliates including Amerigroup Maryland","Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/01/17-10/31/18
LR142302,"Lovaas, Deron ",Natural Resources Defense Council (NRDC),Natural Resources Defense Council,12/07/17-10/31/18
LR142833,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of Laurel,01/15/18-10/31/18
LR142915,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Maryland Citizens' Health Initiative, Inc.",01/16/18-10/31/18
LR140366,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Maryland Citizens' Health Initiative Education Fund, Inc.",11/01/17-12/31/17
LR140370,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Arc of Prince George's County, Inc., The",11/01/17-10/31/18
LR140371,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Maximus,11/01/17-10/31/18
LR140143,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",1199 SEIU,11/01/17-10/31/18
LR140365,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","MaryMed, LLC",11/01/17-10/31/18
LR140367,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of College Park,11/01/17-10/31/18
LR140372,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",American Heart Association,11/01/17-10/31/18
LR140369,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Association of Global Automakers, Inc.",11/01/17-10/31/18
LR143058,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Maryland Clean Energy Jobs Initiative,01/15/18-10/31/18
LR143059,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Bowie Baysox Baseball Club, LLC",01/15/18-10/31/18
LR140368,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of Bowie,11/01/17-10/31/18
LR146397,"Lutz, Elaine ","Chesapeake Bay Foundation, Inc",Chesapeake Bay Foundation,05/01/18-10/31/18
LR142561,"Lutz, Elaine ","Chesapeake Bay Foundation, Inc",Chesapeake Bay Foundation,12/19/17-04/30/18
LR140895,"Lyden, Timothy P","Lilly USA, LLC","Lilly USA, LLC",11/01/17-10/31/18
LR142732,"Lyon DDS, Barry Denis","Barry D. Lyon, D.D.S.",Association of Dental Support Organizations,01/09/18-10/31/18
LR142599,"MacDougall, Mark A.","Southern Maryland Electric Cooperative, Inc.","Southern Maryland Electric Cooperative, Inc.",12/22/17-10/31/18
LR142803,"MacLeod, Charles D","MacLeod Law Group, LLC",Clean Chesapeake Coalition,01/10/18-10/31/18
LR142804,"MacLeod, Charles D","MacLeod Law Group, LLC",Delmarva Fisheries Association,01/10/18-10/31/18
LR140272,"Macsherry, Clinton ",Maryland Family Network,Maryland Family Network,11/01/17-10/31/18
LR143266,"Madrazo, Paul ",Glaxo Smith Kline,Glaxo Smith Kline,02/19/18-10/31/18
LR142998,"Malone, Sean R","Harris Jones & Malone, LLC","Delmarva Poultry Industry, Inc.",01/22/18-10/31/18
LR141676,"Malone, Sean R","Harris Jones & Malone, LLC",Baltimore Gas and Electric Company,11/01/17-10/31/18
LR141679,"Malone, Sean R","Harris Jones & Malone, LLC",Beltway Fine Wine & Spirits and Corridor Fine Wines,11/01/17-10/31/18
LR141680,"Malone, Sean R","Harris Jones & Malone, LLC","Benevis, LLC",11/01/17-10/31/18
LR141689,"Malone, Sean R","Harris Jones & Malone, LLC",War Horse,11/01/17-10/31/18
LR141692,"Malone, Sean R","Harris Jones & Malone, LLC","Wal-Mart Stores, Inc.",11/01/17-10/31/18
LR141695,"Malone, Sean R","Harris Jones & Malone, LLC",Beacon Health Options,11/01/17-10/31/18
LR141712,"Malone, Sean R","Harris Jones & Malone, LLC",American Federation of Teachers - Maryland,11/01/17-10/31/18
LR142524,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Medical Dispensary Association,12/14/17-10/31/18
LR141675,"Malone, Sean R","Harris Jones & Malone, LLC","American Sugar Refining, Inc. ",11/01/17-10/31/18
LR141683,"Malone, Sean R","Harris Jones & Malone, LLC","Genentech Inc., a Member of the Roche Group",11/01/17-10/31/18
LR141688,"Malone, Sean R","Harris Jones & Malone, LLC",TSG Developments (Maryland) LLC,11/01/17-10/31/18
LR141698,"Malone, Sean R","Harris Jones & Malone, LLC","Gordian Group, The",11/01/17-10/31/18
LR141704,"Malone, Sean R","Harris Jones & Malone, LLC",Greater Baltimore Committee,11/01/17-10/31/18
LR141705,"Malone, Sean R","Harris Jones & Malone, LLC",Associated Builders & Contractors ,11/01/17-10/31/18
LR142387,"Malone, Sean R","Harris Jones & Malone, LLC","Clear Ballot Group, Inc.",11/29/17-10/31/18
LR142394,"Malone, Sean R","Harris Jones & Malone, LLC",Baltimore Industrial Group,11/29/17-10/31/18
LR141671,"Malone, Sean R","Harris Jones & Malone, LLC",Harford County Government,11/01/17-10/31/18
LR141673,"Malone, Sean R","Harris Jones & Malone, LLC",AECOM,11/01/17-10/31/18
LR141682,"Malone, Sean R","Harris Jones & Malone, LLC","Gaming and Leisure Properties, Inc.",11/01/17-10/31/18
LR141697,"Malone, Sean R","Harris Jones & Malone, LLC","Maryland Minority Contractors Association, Inc. d/b/a MMCA",11/01/17-10/31/18
LR141706,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Automobile Insurance Fund,11/01/17-10/31/18
LR141710,"Malone, Sean R","Harris Jones & Malone, LLC","University of Maryland Medical System Health Plans, Inc.",11/01/17-10/31/18
LR142571,"Malone, Sean R","Harris Jones & Malone, LLC","Notarize, Inc.",12/19/17-10/31/18
LR142842,"Malone, Sean R","Harris Jones & Malone, LLC","Joseph Smith & Sons, Inc.",01/12/18-10/31/18
LR143168,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Restaurant Coalition,02/07/18-10/31/18
LR141684,"Malone, Sean R","Harris Jones & Malone, LLC","Harris Jones & Malone, LLC",11/01/17-10/31/18
LR141690,"Malone, Sean R","Harris Jones & Malone, LLC",National Multiple Sclerosis Society,11/01/17-10/31/18
LR141700,"Malone, Sean R","Harris Jones & Malone, LLC","TEGSCO, LLC",11/01/17-10/31/18
LR141702,"Malone, Sean R","Harris Jones & Malone, LLC",RELX Group,11/01/17-10/31/18
LR141714,"Malone, Sean R","Harris Jones & Malone, LLC",State Law Enforcement Officers Labor Alliance,11/01/17-10/31/18
LR141905,"Malone, Sean R","Harris Jones & Malone, LLC","Turo, Inc.",11/03/17-10/31/18
LR141681,"Malone, Sean R","Harris Jones & Malone, LLC",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/17-10/31/18
LR141686,"Malone, Sean R","Harris Jones & Malone, LLC","HMR of Maryland, LLC",11/01/17-10/31/18
LR141687,"Malone, Sean R","Harris Jones & Malone, LLC",McDonald's Corporation,11/01/17-10/31/18
LR141694,"Malone, Sean R","Harris Jones & Malone, LLC",Verizon Communications,11/01/17-10/31/18
LR141699,"Malone, Sean R","Harris Jones & Malone, LLC","Maryland DC Vending Association, Inc. ",11/01/17-10/31/18
LR141701,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Multi-Housing Association,11/01/17-10/31/18
LR141703,"Malone, Sean R","Harris Jones & Malone, LLC","Concerted Care Group, LLC",11/01/17-10/31/18
LR141713,"Malone, Sean R","Harris Jones & Malone, LLC",House of Ruth Maryland,11/01/17-10/31/18
LR142572,"Malone, Sean R","Harris Jones & Malone, LLC",National Automatic Merchandising Association (NAMA),12/19/17-10/31/18
LR142981,"Maloney, Thomas J","Marriott International, Inc. ","Marriott International, Inc., The",01/16/18-10/31/18
LR141002,"Manis, Nicholas G",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/17-10/31/18
LR143072,"Manis, Nicholas G",Manis Canning & Associates,"Weller Development Company, LLC",03/08/18-10/31/18
LR143076,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Urban Revitalization LLC,03/08/18-10/31/18
LR142457,"Manis, Nicholas G",Manis Canning & Associates,Junior Achievement of Central Maryland,12/08/17-10/31/18
LR139710,"Manis, Nicholas G",Manis Canning & Associates,Allstate Insurance Company,12/20/17-10/31/18
LR139714,"Manis, Nicholas G",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",11/15/17-10/31/18
LR139717,"Manis, Nicholas G",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/15/17-10/31/18
LR139736,"Manis, Nicholas G",Manis Canning & Associates,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",12/08/17-10/31/18
LR139746,"Manis, Nicholas G",Manis Canning & Associates,Mid-Atlantic NATO (National Association of Theatre Owners),11/01/17-10/31/18
LR139754,"Manis, Nicholas G",Manis Canning & Associates,Pfizer Inc.,11/01/17-10/31/18
LR139766,"Manis, Nicholas G",Manis Canning & Associates,"T-Mobile USA, Inc.",11/01/17-10/31/18
LR139767,"Manis, Nicholas G",Manis Canning & Associates,"TNEM, LLC",11/01/17-10/31/18
LR139713,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Ravens,01/05/18-10/31/18
LR139715,"Manis, Nicholas G",Manis Canning & Associates,Bell Nursery,12/08/17-10/31/18
LR139733,"Manis, Nicholas G",Manis Canning & Associates,Entertainment Software Association,11/15/17-10/31/18
LR139738,"Manis, Nicholas G",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/17-10/31/18
LR139744,"Manis, Nicholas G",Manis Canning & Associates,Maryland Orthopaedic Association,11/01/17-10/31/18
LR139757,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Development Company, LLC",12/13/17-10/31/18
LR139762,"Manis, Nicholas G",Manis Canning & Associates,Synergics Wind Energy,11/01/17-10/31/18
LR139768,"Manis, Nicholas G",Manis Canning & Associates,"Toyota Motor North America, Inc.",01/05/18-10/31/18
LR143070,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Development Holdings, LLC",03/08/18-10/31/18
LR141004,"Manis, Nicholas G",Manis Canning & Associates,Maryland Wholesale Medical Cannabis Trade Association,12/08/17-10/31/18
LR139705,"Manis, Nicholas G",Manis Canning & Associates,ACLU of Maryland Education Reform Project,12/20/17-10/31/18
LR139712,"Manis, Nicholas G",Manis Canning & Associates,"Anthem, Inc. and Its Affiliates including Amerigroup Maryland",12/20/17-10/31/18
LR139725,"Manis, Nicholas G",Manis Canning & Associates,CareFirst BlueCross BlueShield,11/01/17-10/31/18
LR139726,"Manis, Nicholas G",Manis Canning & Associates,"Greene Street Ventures, LLC",11/01/17-10/31/18
LR139728,"Manis, Nicholas G",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/17-10/31/18
LR139748,"Manis, Nicholas G",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/17-10/31/18
LR139751,"Manis, Nicholas G",Manis Canning & Associates,National Association of Industrial & Office Properties (NAIOP),12/13/17-10/31/18
LR139755,"Manis, Nicholas G",Manis Canning & Associates,RAI Services Company ,11/01/17-10/31/18
LR139756,"Manis, Nicholas G",Manis Canning & Associates,Sandy Spring Insurance Corporation T/A Neff & Associates,11/01/17-10/31/18
LR139759,"Manis, Nicholas G",Manis Canning & Associates,"SMO, Inc.",11/01/17-10/31/18
LR139765,"Manis, Nicholas G",Manis Canning & Associates,Teach for America,12/13/17-10/31/18
LR139773,"Manis, Nicholas G",Manis Canning & Associates,Washington County Community Coalition,11/15/17-10/31/18
LR139707,"Manis, Nicholas G",Manis Canning & Associates,"AIRMALL Maryland, Inc.",12/20/17-10/31/18
LR139708,"Manis, Nicholas G",Manis Canning & Associates,"Alkermes, Inc.",11/01/17-10/31/18
LR139711,"Manis, Nicholas G",Manis Canning & Associates,American Chemistry Council,11/15/17-10/31/18
LR139737,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Appraisers Coalition, Inc., The",11/01/17-10/31/18
LR139745,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Works, Inc.",12/13/17-10/31/18
LR139758,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Whiskey, LLC",12/20/17-10/31/18
LR139771,"Manis, Nicholas G",Manis Canning & Associates,Under Armour,11/01/17-10/31/18
LR142742,"Manis, Nicholas G",Manis Canning & Associates,Maryland Environmental Service,01/15/18-10/31/18
LR142743,"Manis, Nicholas G",Manis Canning & Associates,Blue Lagoon Advisors,01/15/18-10/31/18
LR143704,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",09/18/18-10/31/18
LR143145,"Manis, Nicholas G",Manis Canning & Associates,"MERSCorp Holdings, Inc. c/o MultiState Associates, Inc.",02/06/18-10/31/18
LR142463,"Manis, Nicholas G",Manis Canning & Associates,"Lilly USA, LLC",01/01/18-04/30/18
LR139706,"Manis, Nicholas G",Manis Canning & Associates,"Adventist HealthCare, Inc",11/01/17-10/31/18
LR139709,"Manis, Nicholas G",Manis Canning & Associates,"Allegis Group, Inc.",11/01/17-10/31/18
LR139730,"Manis, Nicholas G",Manis Canning & Associates,"Central Scholarship Bureau, Inc.",11/01/17-10/31/18
LR139731,"Manis, Nicholas G",Manis Canning & Associates,Chesapeake Urology Associates,11/01/17-10/31/18
LR139732,"Manis, Nicholas G",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/01/17-10/31/18
LR139734,"Manis, Nicholas G",Manis Canning & Associates,Exelon Corporation,11/15/17-10/31/18
LR139741,"Manis, Nicholas G",Manis Canning & Associates,Maryland Beer Wholesalers Association,11/15/17-10/31/18
LR139753,"Manis, Nicholas G",Manis Canning & Associates,Northrop Grumman Corporation,11/01/17-10/31/18
LR139769,"Manis, Nicholas G",Manis Canning & Associates,Tremco Incorporated,11/01/17-10/31/18
LR143085,"Mansfield, Andrea ",Manis Canning & Associates,Baltimore Urban Revitalization LLC,03/08/18-10/31/18
LR139986,"Mansfield, Andrea ",Manis Canning & Associates,ACLU of Maryland Education Reform Project,12/20/17-10/31/18
LR139994,"Mansfield, Andrea ",Manis Canning & Associates,American Chemistry Council,11/15/17-10/31/18
LR139998,"Mansfield, Andrea ",Manis Canning & Associates,Bell Nursery,12/08/17-10/31/18
LR140011,"Mansfield, Andrea ",Manis Canning & Associates,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",12/08/17-10/31/18
LR140024,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Orthopaedic Association,11/01/17-10/31/18
LR140085,"Mansfield, Andrea ",Manis Canning & Associates,Pfizer Inc.,11/01/17-10/31/18
LR140088,"Mansfield, Andrea ",Manis Canning & Associates,"Sagamore Development Company, LLC",12/13/17-10/31/18
LR140736,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Chiefs of Police Association,11/01/17-10/31/18
LR141019,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/17-10/31/18
LR139995,"Mansfield, Andrea ",Manis Canning & Associates,"Anthem, Inc. and Its Affiliates including Amerigroup Maryland",12/20/17-10/31/18
LR139999,"Mansfield, Andrea ",Manis Canning & Associates,Cable Telecommunications Association,11/15/17-10/31/18
LR140010,"Mansfield, Andrea ",Manis Canning & Associates,Exelon Corporation,11/15/17-10/31/18
LR142761,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Environmental Service,01/15/18-10/31/18
LR142768,"Mansfield, Andrea ",Manis Canning & Associates,Blue Lagoon Advisors,01/15/18-10/31/18
LR143154,"Mansfield, Andrea ",Manis Canning & Associates,"MERSCorp Holdings, Inc. c/o MultiState Associates, Inc.",02/06/18-10/31/18
LR139989,"Mansfield, Andrea ",Manis Canning & Associates,"AIRMALL Maryland, Inc.",12/20/17-10/31/18
LR140000,"Mansfield, Andrea ",Manis Canning & Associates,"Greene Street Ventures, LLC",11/01/17-10/31/18
LR140005,"Mansfield, Andrea ",Manis Canning & Associates,"Central Scholarship Bureau, Inc.",11/01/17-10/31/18
LR140013,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/17-10/31/18
LR140089,"Mansfield, Andrea ",Manis Canning & Associates,Synergics Wind Energy,11/01/17-10/31/18
LR140098,"Mansfield, Andrea ",Manis Canning & Associates,"TNEM, LLC",11/01/17-10/31/18
LR142473,"Mansfield, Andrea ",Manis Canning & Associates,Junior Achievement of Central Maryland,12/08/17-10/31/18
LR143084,"Mansfield, Andrea ",Manis Canning & Associates,"Weller Development Company, LLC",03/08/18-10/31/18
LR140087,"Mansfield, Andrea ",Manis Canning & Associates,RAI Services Company ,11/01/17-10/31/18
LR140105,"Mansfield, Andrea ",Manis Canning & Associates,Tremco Incorporated,11/01/17-10/31/18
LR140107,"Mansfield, Andrea ",Manis Canning & Associates,Washington County Community Coalition,11/15/17-10/31/18
LR143083,"Mansfield, Andrea ",Manis Canning & Associates,"Sagamore Development Holdings, LLC",03/08/18-10/31/18
LR143708,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",09/18/18-10/31/18
LR142474,"Mansfield, Andrea ",Manis Canning & Associates,"Lilly USA, LLC",01/01/18-04/30/18
LR139988,"Mansfield, Andrea ",Manis Canning & Associates,"Adventist HealthCare, Inc",11/01/17-10/31/18
LR139991,"Mansfield, Andrea ",Manis Canning & Associates,"Alkermes, Inc.",11/01/17-10/31/18
LR139993,"Mansfield, Andrea ",Manis Canning & Associates,"Allegis Group, Inc.",11/01/17-10/31/18
