Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R002257,"Malone, Sean R",Harris Jones & Malone,"Gordian Group, The",11/01/19-10/31/20
R002272,"Malone, Sean R",Harris Jones & Malone,Maryland Restaurant Coalition,11/01/19-10/31/20
R003003,"Malone, Sean R",Harris Jones & Malone,"Home Depot, Inc., The",12/27/19-10/31/20
R003572,"Malone, Sean R",Harris Jones & Malone,"Rapid Financial Services, LLC",02/07/20-10/31/20
R003589,"Malone, Sean R",Harris Jones & Malone,Samaritan Ministries International,02/11/20-10/31/20
R002212,"Malone, Sean R",Harris Jones & Malone,House of Ruth Maryland,11/01/19-10/31/20
R002214,"Malone, Sean R",Harris Jones & Malone,"Juul Labs, Inc.",11/01/19-10/31/20
R002217,"Malone, Sean R",Harris Jones & Malone,National Multiple Sclerosis Society,11/01/19-10/31/20
R002219,"Malone, Sean R",Harris Jones & Malone,"Cold Press, LLC",11/01/19-10/31/20
R002221,"Malone, Sean R",Harris Jones & Malone,"Family Tree, The",11/01/19-10/31/20
R002223,"Malone, Sean R",Harris Jones & Malone,Baltimore Industrial Group,11/01/19-10/31/20
R002233,"Malone, Sean R",Harris Jones & Malone,"Gaming and Leisure Properties, Inc.",11/01/19-10/31/20
R002238,"Malone, Sean R",Harris Jones & Malone,Mariner Finance,11/01/19-10/31/20
R002241,"Malone, Sean R",Harris Jones & Malone,Maryland Automobile Insurance Fund,11/01/19-10/31/20
R002245,"Malone, Sean R",Harris Jones & Malone,Maryland Multi-Housing Association,11/01/19-10/31/20
R002250,"Malone, Sean R",Harris Jones & Malone,"Turo, Inc.",11/01/19-10/31/20
R002260,"Malone, Sean R",Harris Jones & Malone,Health Facilities Association of Maryland,11/01/19-10/31/20
R002266,"Malone, Sean R",Harris Jones & Malone,Norfolk Southern Corporation,11/01/19-10/31/20
R002267,"Malone, Sean R",Harris Jones & Malone,"Walmart Stores, Inc.",11/01/19-10/31/20
R002292,"Malone, Sean R",Harris Jones & Malone,"American Sugar Refining, Inc.",11/01/19-10/31/20
R002262,"Malone, Sean R",Harris Jones & Malone,AFT-Maryland,11/01/19-10/31/20
R004100,"Malone, Sean R",Harris Jones & Malone,"Literacy Lab, The",08/28/20-10/31/20
R002215,"Malone, Sean R",Harris Jones & Malone,"Maryland DC Vending Association, Inc.",11/01/19-10/31/20
R002229,"Malone, Sean R",Harris Jones & Malone,"Benevis, LLC",11/01/19-10/31/20
R002231,"Malone, Sean R",Harris Jones & Malone,Beltway Fine Wine,11/01/19-10/31/20
R002236,"Malone, Sean R",Harris Jones & Malone,"Joseph Smith & Sons, Inc.",11/01/19-10/31/20
R002254,"Malone, Sean R",Harris Jones & Malone,War Horse,11/01/19-10/31/20
R002261,"Malone, Sean R",Harris Jones & Malone,"HMR of Maryland, LLC",11/01/19-10/31/20
R002227,"Malone, Sean R",Harris Jones & Malone,"Columbia Care, LLC",11/01/19-10/31/20
R002243,"Malone, Sean R",Harris Jones & Malone,"Maryland Minority Contractors Association, Inc.",11/01/19-10/31/20
R002258,"Malone, Sean R",Harris Jones & Malone,"Harris Jones & Malone, LLC",11/01/19-10/31/20
R002286,"Malone, Sean R",Harris Jones & Malone,"HopSkipDrive, Inc.",11/01/19-10/31/20
R003005,"Malone, Sean R",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",12/27/19-10/31/20
R003562,"Malone, Sean R",Harris Jones & Malone,"Sprouts Farmers Market, Inc.",02/07/20-10/31/20
R004026,"Malone, Sean R",Harris Jones & Malone,Maryland Land Title Association,07/17/20-10/31/20
R002220,"Malone, Sean R",Harris Jones & Malone,Verizon Communications,11/01/19-10/31/20
R002235,"Malone, Sean R",Harris Jones & Malone,Harford County Government,11/01/19-10/31/20
R002248,"Malone, Sean R",Harris Jones & Malone,RELX Group,11/01/19-10/31/20
R002252,"Malone, Sean R",Harris Jones & Malone,Visit Baltimore,11/01/19-10/31/20
R002256,"Malone, Sean R",Harris Jones & Malone,"Genentech, Inc., a Member of the Roche Group",11/01/19-10/31/20
R002263,"Malone, Sean R",Harris Jones & Malone,Associated Builders & Contractors,11/01/19-10/31/20
R002264,"Malone, Sean R",Harris Jones & Malone,Maryland Dental Hygienists' Association,11/01/19-10/31/20
R002265,"Malone, Sean R",Harris Jones & Malone,Maryland Psychiatric Society,11/01/19-10/31/20
R002269,"Malone, Sean R",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/19-10/31/20
R003953,"Malone, Sean R",Harris Jones & Malone,Vertex Pharmaceuticals Incorporated,06/08/20-10/31/20
R002082,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP","DraftKings, Inc.",11/01/19-10/31/20
R002081,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP","FanDuel, Inc.",11/01/19-10/31/20
R003626,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP","Dish Network, LLC",02/14/20-10/31/20
R000204,"Manis, Nicholas G",Manis Canning & Associates,Junior Achievement of Central Maryland,11/01/19-10/31/20
R000220,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Beer Wholesalers Association, Inc.",11/01/19-10/31/20
R000221,"Manis, Nicholas G",Manis Canning & Associates,Maryland Environmental Service,12/16/19-10/31/20
R000248,"Manis, Nicholas G",Manis Canning & Associates,Mid-Atlantic NATO,11/01/19-08/10/20
R000252,"Manis, Nicholas G",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",01/06/20-10/31/20
R000266,"Manis, Nicholas G",Manis Canning & Associates,"Synergics Wind Energy, LLC",11/18/19-10/31/20
R004086,"Manis, Nicholas G",Manis Canning & Associates,BMG Money,09/09/20-10/31/20
R002411,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Urban Revitalization LLC,01/20/20-10/31/20
R002422,"Manis, Nicholas G",Manis Canning & Associates,Exelon Corporation,12/16/19-10/31/20
R002425,"Manis, Nicholas G",Manis Canning & Associates,"MCNA Healthcare Holdings, LLC",11/18/19-10/31/20
R000154,"Manis, Nicholas G",Manis Canning & Associates,"Allegis Group, Inc.",11/01/19-10/31/20
R000161,"Manis, Nicholas G",Manis Canning & Associates,Association of Dental Support Organizations,01/06/20-10/31/20
R000253,"Manis, Nicholas G",Manis Canning & Associates,Northrop Grumman Corporation,11/18/19-10/31/20
R000269,"Manis, Nicholas G",Manis Canning & Associates,"TEKsystems, Inc.",11/01/19-10/31/20
R002427,"Manis, Nicholas G",Manis Canning & Associates,Under Armour,11/18/19-10/31/20
R003385,"Manis, Nicholas G",Manis Canning & Associates,Maryland Automotive Dealers Coalition,01/20/20-10/31/20
R003554,"Manis, Nicholas G",Manis Canning & Associates,NaphCare Inc.,02/05/20-10/31/20
R003600,"Manis, Nicholas G",Manis Canning & Associates,ADTALEM Global Eduation,02/18/20-10/31/20
R003941,"Manis, Nicholas G",Manis Canning & Associates,Chesapeake Bayhawks,06/04/20-10/31/20
R002429,"Manis, Nicholas G",Manis Canning & Associates,"Weller Development Company, LLC",01/20/20-10/31/20
R000151,"Manis, Nicholas G",Manis Canning & Associates,Alkermes,11/01/19-10/31/20
R000176,"Manis, Nicholas G",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",12/16/19-10/31/20
R000208,"Manis, Nicholas G",Manis Canning & Associates,"Holcim (US), Inc. and Aggregate Industries Management, Inc. (AKA LafargeHolcim USA)",11/01/19-10/31/20
R000219,"Manis, Nicholas G",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/19-10/31/20
R000225,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Works, Inc.",12/16/19-10/31/20
R000250,"Manis, Nicholas G",Manis Canning & Associates,"Motion Picture Association, Inc.",12/16/19-10/31/20
R000257,"Manis, Nicholas G",Manis Canning & Associates,RAI Services Company,11/01/19-10/31/20
R000272,"Manis, Nicholas G",Manis Canning & Associates,"Toyota Motor North America, Inc.",01/20/20-10/31/20
R000274,"Manis, Nicholas G",Manis Canning & Associates,Washington County Community Coalition,11/01/19-10/31/20
R000190,"Manis, Nicholas G",Manis Canning & Associates,Chesapeake Urology Associates,11/18/19-10/31/20
R000116,"Manis, Nicholas G",Manis Canning & Associates,"Adventist HealthCare, Inc.",11/01/19-10/31/20
R000147,"Manis, Nicholas G",Manis Canning & Associates,"FRAPORT Maryland, Inc.",11/18/19-10/31/20
R000155,"Manis, Nicholas G",Manis Canning & Associates,Allstate Insurance Company,01/06/20-10/31/20
R000166,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Ravens,11/18/19-10/31/20
R000200,"Manis, Nicholas G",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/18/19-10/31/20
R000222,"Manis, Nicholas G",Manis Canning & Associates,Maryland Orthopaedic Association,11/18/19-10/31/20
R000224,"Manis, Nicholas G",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/19-10/31/20
R000226,"Manis, Nicholas G",Manis Canning & Associates,Maryland Wholesale Medical Cannabis Trade Association,11/18/19-10/31/20
R000255,"Manis, Nicholas G",Manis Canning & Associates,Pfizer Inc.,11/01/19-10/31/20
R000263,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Whiskey, LLC",11/01/19-10/31/20
R000265,"Manis, Nicholas G",Manis Canning & Associates,"SMO, Inc.",11/01/19-10/31/20
R000268,"Manis, Nicholas G",Manis Canning & Associates,Teach for America,12/16/19-10/31/20
R000270,"Manis, Nicholas G",Manis Canning & Associates,"T-Mobile USA, Inc.",11/18/19-10/31/20
R000273,"Manis, Nicholas G",Manis Canning & Associates,"Tremco, Inc.",11/01/19-10/31/20
R003829,"Manis, Nicholas G",Manis Canning & Associates,"Leslie's Poolmart, Inc.",04/03/20-10/31/20
R004057,"Manis, Nicholas G",Manis Canning & Associates,"Big League Advance, LLC",09/09/20-10/31/20
R000187,"Manis, Nicholas G",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/19-10/31/20
R000159,"Manis, Nicholas G",Manis Canning & Associates,American Chemistry Council,01/06/20-10/31/20
R000203,"Manis, Nicholas G",Manis Canning & Associates,Entertainment Software Association,11/01/19-10/31/20
R000213,"Manis, Nicholas G",Manis Canning & Associates,Maryland Appraisers Coalition,01/06/20-10/31/20
R000254,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/19-10/31/20
R000271,"Manis, Nicholas G",Manis Canning & Associates,"Northeast Maglev, LLC, The",11/18/19-10/31/20
R003576,"Manis, Nicholas G",Manis Canning & Associates,"Cigna Corporate Services, LLC",02/18/20-10/31/20
R003578,"Manis, Nicholas G",Manis Canning & Associates,Sandy Spring Insurance Corporation T/A Neff & Associates,02/18/20-10/31/20
R000182,"Manis, Nicholas G",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/19-10/31/20
R003193,"Manno, Roger ",Manno & Associates LLC,Steamfitters UA Local 602,01/13/20-10/31/20
R003558,"Manno, Roger ",Manno & Associates LLC,Mechanical Contractors Association of Metro Washington,02/06/20-10/31/20
R003649,"Manno, Roger ",Manno & Associates LLC,Acoya Energy,02/19/20-10/31/20
R003772,"Manno, Roger ",Manno & Associates LLC,Fraternal Order of Police Lodge 35,03/09/20-10/31/20
R000414,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Chiefs of Police Association,11/18/19-10/31/20
R000417,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Environmental Service,12/16/19-10/31/20
R000418,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Orthopaedic Association,11/18/19-10/31/20
R000419,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/19-10/31/20
R000422,"Mansfield, Andrea ",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",01/06/20-10/31/20
R000425,"Mansfield, Andrea ",Manis Canning & Associates,Pfizer Inc.,11/01/19-10/31/20
R000432,"Mansfield, Andrea ",Manis Canning & Associates,Teach for America,12/16/19-10/31/20
R000436,"Mansfield, Andrea ",Manis Canning & Associates,Towing and Recovery Professionals of Maryland,11/01/19-10/31/20
R000437,"Mansfield, Andrea ",Manis Canning & Associates,"Toyota Motor North America, Inc.",01/20/20-10/31/20
R000404,"Mansfield, Andrea ",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/01/19-10/31/20
R003374,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Association of Community Services (MACS),01/20/20-10/31/20
R003614,"Mansfield, Andrea ",Manis Canning & Associates,Mid-Atlantic NATO,02/18/20-08/10/20
R004085,"Mansfield, Andrea ",Manis Canning & Associates,BMG Money,09/09/20-10/31/20
R002455,"Mansfield, Andrea ",Manis Canning & Associates,"Weller Development Company, LLC",01/20/20-10/31/20
R003542,"Mansfield, Andrea ",Manis Canning & Associates,NaphCare Inc.,02/05/20-10/31/20
R000396,"Mansfield, Andrea ",Manis Canning & Associates,Alkermes,11/01/19-10/31/20
R000403,"Mansfield, Andrea ",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",12/16/19-10/31/20
R000409,"Mansfield, Andrea ",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/18/19-10/31/20
R000410,"Mansfield, Andrea ",Manis Canning & Associates,Entertainment Software Association,11/01/19-10/31/20
R000433,"Mansfield, Andrea ",Manis Canning & Associates,"TEKsystems, Inc.",11/01/19-10/31/20
R000434,"Mansfield, Andrea ",Manis Canning & Associates,"T-Mobile USA, Inc.",11/18/19-10/31/20
R002449,"Mansfield, Andrea ",Manis Canning & Associates,"MCNA Healthcare Holdings, LLC",11/18/19-10/31/20
R002453,"Mansfield, Andrea ",Manis Canning & Associates,Under Armour,11/18/19-10/31/20
R003828,"Mansfield, Andrea ",Manis Canning & Associates,"Leslie's Poolmart, Inc.",04/03/20-10/31/20
R000407,"Mansfield, Andrea ",Manis Canning & Associates,Chesapeake Urology Associates,11/18/19-10/31/20
R003605,"Mansfield, Andrea ",Manis Canning & Associates,ADTALEM Global Eduation,02/18/20-10/31/20
R003942,"Mansfield, Andrea ",Manis Canning & Associates,Chesapeake Bayhawks,06/04/20-10/31/20
R002448,"Mansfield, Andrea ",Manis Canning & Associates,Exelon Corporation,12/16/19-10/31/20
R000398,"Mansfield, Andrea ",Manis Canning & Associates,Allstate Insurance Company,01/06/20-10/31/20
R000411,"Mansfield, Andrea ",Manis Canning & Associates,Junior Achievement of Central Maryland,11/01/19-10/31/20
R000423,"Mansfield, Andrea ",Manis Canning & Associates,Northrop Grumman Corporation,11/18/19-10/31/20
R000424,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/19-10/31/20
R000430,"Mansfield, Andrea ",Manis Canning & Associates,"Sagamore Whiskey, LLC",11/01/19-10/31/20
R000431,"Mansfield, Andrea ",Manis Canning & Associates,"Synergics Wind Energy, LLC",11/18/19-10/31/20
R000406,"Mansfield, Andrea ",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/19-10/31/20
R000397,"Mansfield, Andrea ",Manis Canning & Associates,"Allegis Group, Inc.",11/01/19-10/31/20
R000416,"Mansfield, Andrea ",Manis Canning & Associates,"Maryland Beer Wholesalers Association, Inc.",11/01/19-10/31/20
R000426,"Mansfield, Andrea ",Manis Canning & Associates,Maryland National Capital Park and Planning Commission,11/01/19-10/31/20
R000428,"Mansfield, Andrea ",Manis Canning & Associates,RAI Services Company,11/01/19-10/31/20
R000435,"Mansfield, Andrea ",Manis Canning & Associates,"Northeast Maglev, LLC, The",11/18/19-10/31/20
R000440,"Mansfield, Andrea ",Manis Canning & Associates,Washington County Community Coalition,11/01/19-10/31/20
R002447,"Mansfield, Andrea ",Manis Canning & Associates,Baltimore Urban Revitalization LLC,01/20/20-10/31/20
R003386,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Automotive Dealers Coalition,01/20/20-10/31/20
R003581,"Mansfield, Andrea ",Manis Canning & Associates,"Cigna Corporate Services, LLC",02/18/20-10/31/20
R000394,"Mansfield, Andrea ",Manis Canning & Associates,"Adventist HealthCare, Inc.",11/01/19-10/31/20
R000395,"Mansfield, Andrea ",Manis Canning & Associates,"FRAPORT Maryland, Inc.",11/18/19-10/31/20
R000400,"Mansfield, Andrea ",Manis Canning & Associates,American Chemistry Council,01/06/20-10/31/20
R000402,"Mansfield, Andrea ",Manis Canning & Associates,Association of Dental Support Organizations,01/06/20-10/31/20
R000412,"Mansfield, Andrea ",Manis Canning & Associates,"Holcim (US), Inc. and Aggregate Industries Management, Inc. (AKA LafargeHolcim USA)",11/01/19-10/31/20
R000413,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/19-10/31/20
R000415,"Mansfield, Andrea ",Manis Canning & Associates,"Maryland Association of Financial Service Centers, Inc.",12/16/19-10/31/20
R000420,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Sheriffs' Association,11/18/19-10/31/20
R000421,"Mansfield, Andrea ",Manis Canning & Associates,"Motion Picture Association, Inc.",12/16/19-10/31/20
R000427,"Mansfield, Andrea ",Manis Canning & Associates,Public Works Contractors Association of Maryland,11/01/19-10/31/20
R000439,"Mansfield, Andrea ",Manis Canning & Associates,"Tremco, Inc.",11/01/19-10/31/20
R004050,"Mansfield, Andrea ",Manis Canning & Associates,"Big League Advance, LLC",09/09/20-10/31/20
R001122,"Marczyk, Bernie ",Cornerstone Government Affairs,Biotechnology Innovation Organization,11/01/19-10/31/20
R001221,"Marczyk, Bernie ",Cornerstone Government Affairs,Golden Entertainment,11/01/19-10/31/20
R001370,"Marczyk, Bernie ",Cornerstone Government Affairs,ZERO - The End of Prostate Cancer,11/01/19-05/14/20
R001238,"Marczyk, Bernie ",Cornerstone Government Affairs,Johnson & Johnson,11/01/19-10/31/20
R003397,"Marczyk, Bernie ",Cornerstone Government Affairs,Internet Association,01/23/20-10/31/20
R003428,"Marczyk, Bernie ",Cornerstone Government Affairs,Managed Funds Association,01/27/20-05/31/20
R004003,"Marczyk, Bernie ",Cornerstone Government Affairs,Eurofins,07/02/20-10/31/20
R003393,"Marczyk, Bernie ",Cornerstone Government Affairs,Noresco,01/22/20-10/31/20
R001286,"Marczyk, Bernie ",Cornerstone Government Affairs,Great Bay Solar,11/01/19-11/30/19
R001293,"Marczyk, Bernie ",Cornerstone Government Affairs,Dominion Energy,11/01/19-09/30/20
R001300,"Marczyk, Bernie ",Cornerstone Government Affairs,Council for International Educational Exchange,11/01/19-04/14/20
R003459,"Marczyk, Bernie ",Cornerstone Government Affairs,Christian Care Ministry,01/29/20-06/06/20
R001233,"Marczyk, Bernie ",Cornerstone Government Affairs,Hunt Companies,11/01/19-10/31/20
R001252,"Marczyk, Bernie ",Cornerstone Government Affairs,Maryland Troopers Association,11/01/19-10/31/20
R001258,"Marczyk, Bernie ",Cornerstone Government Affairs,Nutanix,11/01/19-10/31/20
R001114,"Marczyk, Bernie ",Cornerstone Government Affairs,"AstraZeneca Pharmaceuticals, LP",11/01/19-10/31/20
R001135,"Marczyk, Bernie ",Cornerstone Government Affairs,"Choptank Electric Cooperative, Inc.",11/01/19-10/31/20
R001141,"Marczyk, Bernie ",Cornerstone Government Affairs,"Clark Construction Group, LLC",11/01/19-10/31/20
R001212,"Marczyk, Bernie ",Cornerstone Government Affairs,"Deloitte Consulting, LLP",11/01/19-10/31/20
R001282,"Marczyk, Bernie ",Cornerstone Government Affairs,Patriot Point LLC,11/01/19-10/31/20
R001283,"Marczyk, Bernie ",Cornerstone Government Affairs,Smiths Detection,11/01/19-12/31/19
R003396,"Marczyk, Bernie ",Cornerstone Government Affairs,"GenOn Mid-Atlantic, Inc.",02/17/20-05/31/20
R003406,"Marczyk, Bernie ",Cornerstone Government Affairs,Walden Behavioral Health - A Pyramid Healthcare Company,01/23/20-06/30/20
R003897,"Marczyk, Bernie ",Cornerstone Government Affairs,Anthem Inc. and Its Affiliates including Amerigroup,05/26/20-10/31/20
R004042,"Marczyk, Bernie ",Cornerstone Government Affairs,Baltimore Orioles,07/24/20-10/31/20
R004069,"Marczyk, Bernie ",Cornerstone Government Affairs,Mid-Atlantic NATO,08/11/20-10/31/20
R001278,"Marczyk, Bernie ",Cornerstone Government Affairs,Palo Alto Networks,11/01/19-10/31/20
R003347,"Marczyk, Bernie ",Cornerstone Government Affairs,"ForwardGro, Inc.",01/21/20-10/31/20
R003348,"Marczyk, Bernie ",Cornerstone Government Affairs,Service Coordination Inc.,01/03/20-10/31/20
R004074,"Marczyk, Bernie ",Cornerstone Government Affairs,Alliance of Health Care Sharing Ministries,08/13/20-10/31/20
R003100,"Marks, Matthew A",ZERO - The End of Prostate Cancer,ZERO - The End of Prostate Cancer,12/15/19-01/28/20
R000048,"Martin, G Dan ",Mental Health Association of Maryland,Mental Health Association of Maryland,11/01/19-10/31/20
R003915,"Martz, Travis ",Maryland Automobile Dealers Association,Maryland Automobile Dealers Association,11/01/19-10/31/20
R003278,"Martz, Travis John",Martz Legal,Maryland Vehicle Titling Association,01/15/20-10/31/20
R003643,Maryland Fire Cheifs Association,"Owens, Hugh Lynn",Maryland Fire Cheifs Association,02/20/20-02/20/20
R003352,Maryland Government Relations Association,"Ciekot, Ann ",Maryland Government Relations Association,01/22/20-10/31/20
R003107,Maryland Legislative Agenda for Women (MLAW),"Morgan, Jessica ",Maryland Legislative Agenda for Women (MLAW),01/06/20-04/30/20
R000020,Maryland Library Association,"Carty, Margaret ",Maryland Library Association,11/01/19-10/31/20
R002307,Maryland Maternity Access Coalition,"Coalition, Maryand Maternity Access  ",Maryland Maternity Access Coalition,11/01/19-10/31/20
R003781,Maryland PIRG Citizen Lobby,"Scarr, Emily ",Maryland PIRG Citizen Lobby,03/05/20-10/31/20
R000471,"Mason, Michael ",Providence Strategies LLC,SMI Services,11/01/19-10/31/20
R000472,"Mason, Michael ",Providence Strategies LLC,Maryland Destination Marketing Organizations,11/01/19-10/31/20
R000470,"Mason, Michael ",Providence Strategies LLC,Underwood & Associates,11/01/19-10/31/20
R003838,"Mason, Michael ",Providence Strategies LLC,Renegade Communications,04/15/20-10/31/20
R002694,"Massoni, Gregory ",King & Spalding LLP,C. Ashton Newhall,11/21/19-10/31/20
R002644,"Massoni, Gregory ",King & Spalding LLP,OpenGov,11/21/19-10/31/20
R002693,"Massoni, Gregory ",King & Spalding LLP,Cowen Consulting LLC,11/21/19-10/31/20
R000287,"Matricciani, Cheryl F",Medical Mutual Liability Insurance Society of Maryland,Medical Mutual Liability Insurance Society of Maryland,11/01/19-10/31/20
R003056,"May, Heather ",Maryland Out of School Time,Maryland Out of School Time Network,01/03/20-10/31/20
R003252,"Mazer, Josh ",Josh Mazer,Josh Mazer - self employed,01/13/20-10/31/20
R003398,"McAndrew, Joe ",Greater Washington Partnership,Greater Washington Partnership,01/20/20-04/30/20
R000053,"McCammon, Sherry ",American Cancer Society Cancer Action Network,American Cancer Society Cancer Action Network,11/01/19-05/13/20
R002528,"McCauley, Harold N",WMDA,WMDA,11/01/19-10/31/20
R000725,"McCone, Brett ",Maryland Hospital Association,Maryland Hospital Association,11/01/19-10/31/20
R002862,"McCulloch, Champe C.",Maryland AGC,Maryland AGC,12/10/19-10/31/20
R001917,"McDonald, Tom ","Vorys, Sater, Seymour and Pease LLP",Fidelity & Guaranty Life Insurance Co.,11/01/19-10/31/20
R003013,"McDonough, Caitlin E",Harris Jones & Malone,Johns Hopkins,12/27/19-10/31/20
R003018,"McDonough, Caitlin E",Harris Jones & Malone,"Mexichem Fluor, Inc.",12/27/19-10/31/20
R003590,"McDonough, Caitlin E",Harris Jones & Malone,Samaritan Ministries International,02/11/20-10/31/20
R001701,"McDonough, Caitlin E",Harris Jones & Malone,National Multiple Sclerosis Society,11/01/19-10/31/20
R002135,"McDonough, Caitlin E",Harris Jones & Malone,Greater Baltimore Committee,11/01/19-10/31/20
R002145,"McDonough, Caitlin E",Harris Jones & Malone,Maryland Multi-Housing Association,11/01/19-10/31/20
R002190,"McDonough, Caitlin E",Harris Jones & Malone,"Gordian Group, The",11/01/19-10/31/20
R002277,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/19-10/31/20
R001695,"McDonough, Caitlin E",Harris Jones & Malone,Jewish Community Relations Council of Greater Washington,11/01/19-10/31/20
R001696,"McDonough, Caitlin E",Harris Jones & Malone,"Juul Labs, Inc.",11/01/19-10/31/20
R002129,"McDonough, Caitlin E",Harris Jones & Malone,Chesapeake Employers' Insurance Company,11/01/19-10/31/20
R002130,"McDonough, Caitlin E",Harris Jones & Malone,"Benevis, LLC",11/01/19-10/31/20
R002139,"McDonough, Caitlin E",Harris Jones & Malone,Mariner Finance,11/01/19-10/31/20
R002175,"McDonough, Caitlin E",Harris Jones & Malone,"Genentech, Inc., a Member of the Roche Group",11/01/19-10/31/20
R002193,"McDonough, Caitlin E",Harris Jones & Malone,Health Facilities Association of Maryland,11/01/19-10/31/20
R003015,"McDonough, Caitlin E",Harris Jones & Malone,"Reynolds and Reynolds, Inc.",12/27/19-10/31/20
R003570,"McDonough, Caitlin E",Harris Jones & Malone,"Rapid Financial Services, LLC",02/07/20-10/31/20
R003732,"McDonough, Caitlin E",Harris Jones & Malone,"HopSkipDrive, Inc.",02/26/20-10/31/20
R004029,"McDonough, Caitlin E",Harris Jones & Malone,"United Way of Central Maryland, Inc.",07/17/20-10/31/20
R001686,"McDonough, Caitlin E",Harris Jones & Malone,Association of Independent Midwives of Maryland (AIMM),11/01/19-10/31/20
R001709,"McDonough, Caitlin E",Harris Jones & Malone,"Family Tree, The",11/01/19-10/31/20
R002134,"McDonough, Caitlin E",Harris Jones & Malone,"Gaming and Leisure Properties, Inc.",11/01/19-10/31/20
R002137,"McDonough, Caitlin E",Harris Jones & Malone,"Joseph Smith & Sons, Inc.",11/01/19-10/31/20
R002140,"McDonough, Caitlin E",Harris Jones & Malone,Maryland Automobile Insurance Fund,11/01/19-10/31/20
R002141,"McDonough, Caitlin E",Harris Jones & Malone,Maryland Dental Hygienists' Association,11/01/19-10/31/20
R002143,"McDonough, Caitlin E",Harris Jones & Malone,"Maryland Minority Contractors Association, Inc.",11/01/19-10/31/20
R002147,"McDonough, Caitlin E",Harris Jones & Malone,Maryland Psychiatric Society,11/01/19-10/31/20
R002151,"McDonough, Caitlin E",Harris Jones & Malone,"P3 Group, The",11/01/19-10/31/20
R002156,"McDonough, Caitlin E",Harris Jones & Malone,"Turo, Inc.",11/01/19-10/31/20
R002158,"McDonough, Caitlin E",Harris Jones & Malone,Visit Baltimore,11/01/19-10/31/20
R001690,"McDonough, Caitlin E",Harris Jones & Malone,Associated Builders & Contractors,11/01/19-10/31/20
R001691,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Industrial Group,11/01/19-10/31/20
R001692,"McDonough, Caitlin E",Harris Jones & Malone,Maryland Families for Safe Birth,11/01/19-10/31/20
R001704,"McDonough, Caitlin E",Harris Jones & Malone,"Cold Press, LLC",11/01/19-10/31/20
R001707,"McDonough, Caitlin E",Harris Jones & Malone,Verizon Communications,11/01/19-10/31/20
R002149,"McDonough, Caitlin E",Harris Jones & Malone,McDonald's Corporation,11/01/19-10/31/20
R002150,"McDonough, Caitlin E",Harris Jones & Malone,Norfolk Southern Corporation,11/01/19-10/31/20
R002154,"McDonough, Caitlin E",Harris Jones & Malone,"TEGSCO, LLC",11/01/19-10/31/20
R002192,"McDonough, Caitlin E",Harris Jones & Malone,"Harris Jones & Malone, LLC",11/01/19-10/31/20
R003016,"McDonough, Caitlin E",Harris Jones & Malone,"Arkema, Inc.",12/27/19-10/31/20
R003017,"McDonough, Caitlin E",Harris Jones & Malone,Dow/DuPont,12/27/19-10/31/20
R003564,"McDonough, Caitlin E",Harris Jones & Malone,"Sprouts Farmers Market, Inc.",02/07/20-10/31/20
