Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
LR144349,"Lennig, Dorothy J",House of Ruth Maryland,House of Ruth Maryland,11/01/18-10/31/19
LR146775,"Levine, Elisabeth ",KO Public Affairs,We Work for Health Maryland,12/19/18-10/31/19
LR146743,"Levine, Elisabeth ",KO Public Affairs,Maryland State Dental Association,12/14/18-10/31/19
LR146908,"Levine, Brian ",Greater Baltimore Committee,Greater Baltimore Committee,01/07/19-10/31/19
LR144594,"Levy, Sam ",Everytown for Gun Safety Action Fund,Everytown for Gun Safety Action Fund,11/01/18-10/31/19
LR146890,"Lewis, Lauralee ","Alexander & Cleaver, P.A.","Alexander & Cleaver, P.A.",01/03/19-10/31/19
LR147199,"Lewis, Thomas ",Johns Hopkins,Johns Hopkins Institutions,01/22/19-04/30/19
LR146405,"Libit, Howard ",Baltimore Jewish Council,Baltimore Jewish Council,11/20/18-10/31/19
LR146907,"Lindamood, Kevin ",Health Care for the Homeless,"Health Care for the Homeless, Inc.",01/09/19-10/31/19
LR144338,"Lindner, Anne M",N/A,"Pepco Holdings, Inc.",11/01/18-10/31/19
LR147116,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Clearview Consulting Inc,01/01/19-10/31/19
LR145311,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Brookfield Renewable,11/01/18-10/31/19
LR145322,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","Correct RX Pharmacy Services, Inc. ",11/01/18-10/31/19
LR145354,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",FEi SYSTEMS,11/01/18-10/31/19
LR145358,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","Lindsay Corporation, care of MultiState Associates Inc. ",11/01/18-10/31/19
LR147488,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",IQVIA c/o MultiState Associates Inc.,02/21/19-10/31/19
LR147486,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",National Football League c/o MultiState Associates Inc.,02/21/19-10/31/19
LR148000,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",ServBeyond Solutions LLC,08/01/19-10/31/19
LR145361,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Maryland Green Industry Council,11/01/18-10/31/19
LR145374,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",WIRELESS INFRASTRUCTURE ASSOCIATION C/O MULTISTATE ASSOCIATES INC.,11/01/18-10/31/19
LR144272,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",AFLAC (American Family Life Assurance Company),11/01/18-10/31/19
LR147674,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","Hertz Corporation, The",03/01/19-10/31/19
LR145308,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",AIA Maryland ,11/01/18-10/31/19
LR145359,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","MARYLAND ASSOCIATION OF GREEN INDUSTRIES, INC.",11/01/18-10/31/19
LR145362,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Metropolitan Life Insurance Company,11/01/18-10/31/19
LR145304,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",#1-3A Method Driving School,11/01/18-10/31/19
LR145353,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Independent Insurance Agents of Maryland,11/01/18-10/31/19
LR147824,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Premium Cigar Coalition,05/20/19-10/31/19
LR145315,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",CAN MANUFACTURERS INSTITUTE C/O MULTISTATE ASSOCIATES INC.,11/01/18-10/31/19
LR145318,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/18-10/31/19
LR145355,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",Kaiser Permanente,11/01/18-10/31/19
LR145363,"Lininger, Brett Stewart","Old Line Government Affairs, LLC",OLD DOMINION ELECTRIC COOPERATIVE,11/01/18-10/31/19
LR145371,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","VA, MD & DE Association of Electric Cooperatives on Behalf of Choptank Electric Coop",11/01/18-10/31/19
LR147881,"Lininger, Brett Stewart","Old Line Government Affairs, LLC","NRG Energy, Inc.",06/01/19-10/31/19
LR147562,"Lloyd, Patrick ",Maryland Works Inc,"Maryland Works, Inc.",03/11/19-04/10/19
LR146508,"Locklair Tolle, Cailey ",Maryland Retailers Association,Maryland Retailers Association,11/27/18-10/31/19
LR145817,"Lombardi, Joyce ",Baltimore Child Abuse Center,Baltimore Child Abuse Center,11/01/18-10/31/19
LR144335,"Looby, Ramon ",Bank of America Corporation,Bank of America Corporation,11/01/18-10/31/19
LR144181,"Looney, Sean M","Comcast Cable Communications Management, LLC","Comcast Cable Communications Management, LLC",11/01/18-10/31/19
LR144100,"Lopez, Johann D.","Citigroup Washington, Inc.","Citigroup Washington, Inc.",11/01/18-02/28/19
LR144715,"Loughran, Kathleen Garrett","Anthem, Inc. and Its Affiliates including Amerigroup Maryland","Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/01/18-10/31/19
LR144813,"Lovaas, Deron ",Natural Resources Defense Council (NRDC),Natural Resources Defense Council,11/01/18-10/31/19
LR147283,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Horizon Foundation of Howard County, Inc., The  ",01/28/19-10/31/19
LR143936,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",1199 SEIU,11/01/18-10/31/19
LR143937,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Arc of Prince George's County, Inc., The",11/01/18-10/31/19
LR143939,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of Bowie,11/01/18-10/31/19
LR143941,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Maryland Citizens' Health Initiative Education Fund, Inc.",11/01/18-10/31/19
LR147359,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Maryland Clean Energy Jobs Initiative,02/01/19-10/31/19
LR148011,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",National Nurses United (NNU),08/12/19-10/31/19
LR147647,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Urban Atlantic,04/01/19-10/31/19
LR143938,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Association of Global Automakers, Inc.",11/01/18-10/31/19
LR143940,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of College Park,11/01/18-10/31/19
LR143942,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","MaryMed, LLC",11/01/18-10/31/19
LR143945,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of Laurel,11/01/18-10/31/19
LR143947,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Hopewell Fund,11/01/18-10/31/19
LR143943,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Maximus,11/01/18-10/31/19
LR143944,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",American Heart Association,11/01/18-10/31/19
LR143946,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Bowie Baysox Baseball Club, LLC",11/01/18-10/31/19
LR147645,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Maryland Workforce Alliance, Inc.",04/01/19-10/31/19
LR147793,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","TUC, LLC",05/15/19-10/31/19
LR146200,"Lutz, Elaine ","Chesapeake Bay Foundation, Inc",Chesapeake Bay Foundation,11/09/18-04/30/19
LR144426,"Lyden, Timothy P","Lilly USA, LLC","Lilly USA, LLC",11/01/18-10/31/19
LR147524,"Lyon DDS, Barry Denis","Barry D. Lyon, D.D.S.",Association of Dental Support Organizations,03/05/19-10/31/19
LR144307,"Lyon DDS, Barry Denis","Barry D. Lyon, D.D.S.","Benevis, LLC",01/09/19-02/20/19
LR146513,"MacDougall, Mark A.","Southern Maryland Electric Cooperative, Inc.","Southern Maryland Electric Cooperative, Inc.",11/28/18-10/31/19
LR146787,"MacLeod, Charles D","MacLeod Law Group, LLC",Delmarva Fisheries Association,12/19/18-10/31/19
LR146791,"MacLeod, Charles D","MacLeod Law Group, LLC",Clean Chesapeake Coalition,12/19/18-10/31/19
LR144268,"Macsherry, Clinton ",Maryland Family Network,Maryland Family Network,11/01/18-10/31/19
LR146552,"Madrazo, Paul ",GlaxoSmithKline,GlaxoSmithKline,01/09/19-10/31/19
LR147347,"Maisto, Maria Consuelo",Committee for Montgomery,Committee for Montgomery,12/08/18-10/31/19
LR145261,"Malone, Sean R","Harris Jones & Malone, LLC",RELX Group,11/01/18-10/31/19
LR145265,"Malone, Sean R","Harris Jones & Malone, LLC","Gaming and Leisure Properties, Inc.",11/01/18-10/31/19
LR147740,"Malone, Sean R","Harris Jones & Malone, LLC","Juul Labs, Inc.",05/01/19-10/31/19
LR146691,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Restaurant Coalition,12/11/18-10/31/19
LR146825,"Malone, Sean R","Harris Jones & Malone, LLC",Greater Baltimore Committee,01/01/19-10/31/19
LR146836,"Malone, Sean R","Harris Jones & Malone, LLC","P3 Group, The",01/01/19-10/31/19
LR146862,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Dental Hygienists' Association,01/02/19-10/31/19
LR147251,"Malone, Sean R","Harris Jones & Malone, LLC","Joseph Smith & Sons, Inc.",01/25/19-10/31/19
LR145238,"Malone, Sean R","Harris Jones & Malone, LLC","Wal-Mart Stores, Inc.",11/01/18-10/31/19
LR145244,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Multi-Housing Association,11/01/18-10/31/19
LR145255,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Psychiatric Society,11/01/18-10/31/19
LR145256,"Malone, Sean R","Harris Jones & Malone, LLC",National Multiple Sclerosis Society,11/01/18-10/31/19
LR145260,"Malone, Sean R","Harris Jones & Malone, LLC","Harris Jones & Malone, LLC",11/01/18-10/31/19
LR145705,"Malone, Sean R","Harris Jones & Malone, LLC",CHESAPEAKE EMPLOYERS' INSURANCE COMPANY,11/01/18-10/31/19
LR147905,"Malone, Sean R","Harris Jones & Malone, LLC",Visit Baltimore,06/05/19-10/31/19
LR145228,"Malone, Sean R","Harris Jones & Malone, LLC","Benevis, LLC",11/01/18-10/31/19
LR145235,"Malone, Sean R","Harris Jones & Malone, LLC","Genentech Inc., a Member of the Roche Group",11/01/18-10/31/19
LR145262,"Malone, Sean R","Harris Jones & Malone, LLC","Maryland Minority Contractors Association, Inc. d/b/a MMCA",11/01/18-10/31/19
LR145263,"Malone, Sean R","Harris Jones & Malone, LLC",Maryland Automobile Insurance Fund,11/01/18-10/31/19
LR145270,"Malone, Sean R","Harris Jones & Malone, LLC","American Sugar Refining, Inc. ",11/01/18-10/31/19
LR145709,"Malone, Sean R","Harris Jones & Malone, LLC","Gordian Group, The",11/01/18-10/31/19
LR146826,"Malone, Sean R","Harris Jones & Malone, LLC","Columbia Care, LLC",01/01/19-10/31/19
LR147172,"Malone, Sean R","Harris Jones & Malone, LLC",Health Facilities Association of Maryland,01/18/19-04/30/19
LR145222,"Malone, Sean R","Harris Jones & Malone, LLC",Associated Builders & Contractors ,11/01/18-10/31/19
LR145223,"Malone, Sean R","Harris Jones & Malone, LLC",Baltimore Gas and Electric Company,11/01/18-10/31/19
LR145225,"Malone, Sean R","Harris Jones & Malone, LLC",Beacon Health Options,11/01/18-07/11/19
LR145226,"Malone, Sean R","Harris Jones & Malone, LLC",Beltway Fine Wine,11/01/18-10/31/19
LR145231,"Malone, Sean R","Harris Jones & Malone, LLC","Family Tree, The ",11/01/18-10/31/19
LR145232,"Malone, Sean R","Harris Jones & Malone, LLC","HMR of Maryland, LLC",11/01/18-10/31/19
LR145239,"Malone, Sean R","Harris Jones & Malone, LLC",War Horse,11/01/18-10/31/19
LR145241,"Malone, Sean R","Harris Jones & Malone, LLC",Verizon Communications,11/01/18-10/31/19
LR145257,"Malone, Sean R","Harris Jones & Malone, LLC","Turo, Inc.",11/01/18-10/31/19
LR145707,"Malone, Sean R","Harris Jones & Malone, LLC",House of Ruth Maryland,11/01/18-10/31/19
LR145710,"Malone, Sean R","Harris Jones & Malone, LLC",Coalition to Share Maynadier Creek,11/01/18-10/31/19
LR145714,"Malone, Sean R","Harris Jones & Malone, LLC",Harford County Government,11/01/18-10/31/19
LR147312,"Malone, Sean R","Harris Jones & Malone, LLC",Sail Baltimore,02/04/19-07/11/19
LR147808,"Malone, Sean R","Harris Jones & Malone, LLC",Cold Press LLC,05/21/19-10/31/19
LR146682,"Malone, Sean R","Harris Jones & Malone, LLC",Norfolk Southern Corporation,12/11/18-10/31/19
LR146824,"Malone, Sean R","Harris Jones & Malone, LLC",Johns Hopkins Institutions,01/01/19-10/31/19
LR145221,"Malone, Sean R","Harris Jones & Malone, LLC",AECOM,11/01/18-10/31/19
LR145224,"Malone, Sean R","Harris Jones & Malone, LLC",Baltimore Industrial Group,11/01/18-10/31/19
LR145243,"Malone, Sean R","Harris Jones & Malone, LLC","Maryland DC Vending Association, Inc. ",11/01/18-10/31/19
LR145703,"Malone, Sean R","Harris Jones & Malone, LLC",American Federation of Teachers - Maryland,11/01/18-10/31/19
LR145713,"Malone, Sean R","Harris Jones & Malone, LLC",Mariner Finance,11/01/18-10/31/19
LR144599,"Maloney, Thomas J","Marriott International, Inc. ","Marriott International, Inc., The",11/01/18-10/31/19
LR147260,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP","FanDuel, Inc.",01/28/19-10/31/19
LR147261,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP",DraftKings Inc.,01/28/19-10/31/19
LR146209,"Manis, Nicholas G",Manis Canning & Associates,"Weller Development Company, LLC",11/12/18-10/31/19
LR143993,"Manis, Nicholas G",Manis Canning & Associates,ACLU of Maryland Education Reform Project,11/26/18-10/31/19
LR144002,"Manis, Nicholas G",Manis Canning & Associates,"Allegis Group, Inc.",11/01/18-10/31/19
LR144011,"Manis, Nicholas G",Manis Canning & Associates,"Chesapeake Urology Associates, LLC",11/01/18-10/31/19
LR144015,"Manis, Nicholas G",Manis Canning & Associates,Junior Achievement of Central Maryland,11/01/18-10/31/19
LR144017,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Appraisers Coalition, Inc., The",11/12/18-10/31/19
LR144024,"Manis, Nicholas G",Manis Canning & Associates,Maryland Wholesale Medical Cannabis Trade Association,11/26/18-10/31/19
LR144025,"Manis, Nicholas G",Manis Canning & Associates,Mid-Atlantic NATO (National Association of Theatre Owners),11/01/18-10/31/19
LR144035,"Manis, Nicholas G",Manis Canning & Associates,Synergics Wind Energy,11/01/18-10/31/19
LR144040,"Manis, Nicholas G",Manis Canning & Associates,Tremco Incorporated,11/01/18-10/31/19
LR147307,"Manis, Nicholas G",Manis Canning & Associates,"TEKsystems, Inc.",02/28/19-10/31/19
LR144007,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Ravens,11/12/18-10/31/19
LR144009,"Manis, Nicholas G",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/12/18-10/31/19
LR144019,"Manis, Nicholas G",Manis Canning & Associates,Maryland Beer Wholesalers Association,11/01/18-10/31/19
LR144023,"Manis, Nicholas G",Manis Canning & Associates,"Maryland Works, Inc.",11/01/18-10/31/19
LR144031,"Manis, Nicholas G",Manis Canning & Associates,RAI Services Company ,11/01/18-10/31/19
LR144036,"Manis, Nicholas G",Manis Canning & Associates,Teach for America,11/01/18-10/31/19
LR144038,"Manis, Nicholas G",Manis Canning & Associates,"TNEM, LLC",11/12/18-10/31/19
LR144041,"Manis, Nicholas G",Manis Canning & Associates,Under Armour,11/01/18-10/31/19
LR144608,"Manis, Nicholas G",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/18-10/31/19
LR143994,"Manis, Nicholas G",Manis Canning & Associates,"Adventist HealthCare, Inc",11/01/18-10/31/19
LR144005,"Manis, Nicholas G",Manis Canning & Associates,"Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/26/18-10/31/19
LR144014,"Manis, Nicholas G",Manis Canning & Associates,Exelon Corporation,11/01/18-10/31/19
LR144016,"Manis, Nicholas G",Manis Canning & Associates,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",11/12/18-10/31/19
LR144028,"Manis, Nicholas G",Manis Canning & Associates,Northrop Grumman Corporation,11/01/18-10/31/19
LR144032,"Manis, Nicholas G",Manis Canning & Associates,Sandy Spring Insurance Corporation T/A Neff & Associates,11/01/18-10/31/19
LR144039,"Manis, Nicholas G",Manis Canning & Associates,"Toyota Motor North America, Inc.",11/26/18-10/31/19
LR144042,"Manis, Nicholas G",Manis Canning & Associates,Washington County Community Coalition,11/01/18-10/31/19
LR146207,"Manis, Nicholas G",Manis Canning & Associates,Baltimore Urban Revitalization LLC,11/12/18-10/31/19
LR144000,"Manis, Nicholas G",Manis Canning & Associates,"Alkermes, Inc.",11/01/18-10/31/19
LR144003,"Manis, Nicholas G",Manis Canning & Associates,Allstate Insurance Company,11/12/18-10/31/19
LR144018,"Manis, Nicholas G",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/18-10/31/19
LR144021,"Manis, Nicholas G",Manis Canning & Associates,Maryland Orthopaedic Association,11/12/18-10/31/19
LR144022,"Manis, Nicholas G",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/18-10/31/19
LR144026,"Manis, Nicholas G",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/18-10/31/19
LR144027,"Manis, Nicholas G",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",11/12/18-10/31/19
LR144030,"Manis, Nicholas G",Manis Canning & Associates,Pfizer Inc.,11/01/18-10/31/19
LR144033,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Whiskey, LLC",11/01/18-10/31/19
LR144034,"Manis, Nicholas G",Manis Canning & Associates,"SMO, Inc.",11/01/18-10/31/19
LR143999,"Manis, Nicholas G",Manis Canning & Associates,"FRAPORT Maryland, Inc.",11/12/18-10/31/19
LR144004,"Manis, Nicholas G",Manis Canning & Associates,American Chemistry Council,11/12/18-10/31/19
LR144006,"Manis, Nicholas G",Manis Canning & Associates,Association of Dental Support Organizations,11/12/18-10/31/19
LR144008,"Manis, Nicholas G",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",11/01/18-10/31/19
LR144010,"Manis, Nicholas G",Manis Canning & Associates,"Greene Street Ventures, LLC",11/01/18-10/31/19
LR144012,"Manis, Nicholas G",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/01/18-10/31/19
LR144013,"Manis, Nicholas G",Manis Canning & Associates,Entertainment Software Association,11/01/18-10/31/19
LR144020,"Manis, Nicholas G",Manis Canning & Associates,Maryland Environmental Service,11/12/18-10/31/19
LR144029,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/18-10/31/19
LR144037,"Manis, Nicholas G",Manis Canning & Associates,"T-Mobile USA, Inc.",11/01/18-10/31/19
LR146208,"Manis, Nicholas G",Manis Canning & Associates,"Sagamore Development Company, LLC",11/12/18-10/31/19
LR147201,"Manis, Nicholas G",Manis Canning & Associates,Johns Hopkins University & Medicine,01/22/19-10/31/19
LR146213,"Mansfield, Andrea ",Manis Canning & Associates,"Sagamore Development Company, LLC",11/12/18-10/31/19
LR144127,"Mansfield, Andrea ",Manis Canning & Associates,"Adventist HealthCare, Inc",11/01/18-10/31/19
LR144135,"Mansfield, Andrea ",Manis Canning & Associates,"Baltimore Washington Rapid Rail, LLC",11/01/18-10/31/19
LR144137,"Mansfield, Andrea ",Manis Canning & Associates,"Greene Street Ventures, LLC",11/01/18-10/31/19
LR144149,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Environmental Service,11/12/18-10/31/19
LR144150,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Orthopaedic Association,11/12/18-10/31/19
LR144615,"Mansfield, Andrea ",Manis Canning & Associates,"CBAC Gaming, LLC (Horseshoe Casino)",11/01/18-10/31/19
LR143998,"Mansfield, Andrea ",Manis Canning & Associates,ACLU of Maryland Education Reform Project,11/26/18-10/31/19
LR146214,"Mansfield, Andrea ",Manis Canning & Associates,"Weller Development Company, LLC",11/12/18-10/31/19
LR144128,"Mansfield, Andrea ",Manis Canning & Associates,"FRAPORT Maryland, Inc.",11/12/18-10/31/19
LR144134,"Mansfield, Andrea ",Manis Canning & Associates,Association of Dental Support Organizations,11/12/18-10/31/19
LR144136,"Mansfield, Andrea ",Manis Canning & Associates,"Cable Telecommunications Association of Maryland, Delaware and D.C., Inc.",11/12/18-10/31/19
LR144139,"Mansfield, Andrea ",Manis Canning & Associates,"Delmarva Poultry Industry, Inc.",11/01/18-10/31/19
LR144141,"Mansfield, Andrea ",Manis Canning & Associates,Junior Achievement of Central Maryland,11/01/18-10/31/19
LR144148,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Beer Wholesalers Association,11/01/18-10/31/19
LR144151,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Patient Care and Access Coalition,11/01/18-10/31/19
LR144159,"Mansfield, Andrea ",Manis Canning & Associates,RAI Services Company ,11/01/18-10/31/19
LR144162,"Mansfield, Andrea ",Manis Canning & Associates,Teach for America,11/01/18-10/31/19
LR144165,"Mansfield, Andrea ",Manis Canning & Associates,Towing and Recovery Professionals of Maryland,11/01/18-10/31/19
LR144168,"Mansfield, Andrea ",Manis Canning & Associates,Under Armour,11/01/18-10/31/19
LR146210,"Mansfield, Andrea ",Manis Canning & Associates,Baltimore Urban Revitalization LLC,11/12/18-10/31/19
LR144129,"Mansfield, Andrea ",Manis Canning & Associates,"Alkermes, Inc.",11/01/18-10/31/19
LR144138,"Mansfield, Andrea ",Manis Canning & Associates,"Chesapeake Urology Associates, LLC",11/01/18-10/31/19
LR144140,"Mansfield, Andrea ",Manis Canning & Associates,Entertainment Software Association,11/01/18-10/31/19
LR144145,"Mansfield, Andrea ",Manis Canning & Associates,"Lafarge North America, Inc., Holcim (US) Inc., Aggregate Industries Inc.",11/12/18-10/31/19
LR144147,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Chiefs of Police Association,11/01/18-10/31/19
LR144158,"Mansfield, Andrea ",Manis Canning & Associates,Maryland National Capital Park and Planning Commission,11/12/18-10/31/19
LR144164,"Mansfield, Andrea ",Manis Canning & Associates,"TNEM, LLC",11/12/18-10/31/19
LR144169,"Mansfield, Andrea ",Manis Canning & Associates,Washington County Community Coalition,11/01/18-10/31/19
LR146212,"Mansfield, Andrea ",Manis Canning & Associates,"Public Works Contractors Association of Maryland, Inc.",11/12/18-10/31/19
LR146746,"Mansfield, Andrea ",Manis Canning & Associates,"Maryland Association of Financial Service Centers, Inc.",01/04/19-10/31/19
LR144130,"Mansfield, Andrea ",Manis Canning & Associates,"Allegis Group, Inc.",11/01/18-10/31/19
LR144131,"Mansfield, Andrea ",Manis Canning & Associates,Allstate Insurance Company,11/12/18-10/31/19
LR144146,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Association of Certified Public Accountants,11/01/18-10/31/19
LR144152,"Mansfield, Andrea ",Manis Canning & Associates,"Motion Picture Association of America, Inc.",11/01/18-10/31/19
LR144155,"Mansfield, Andrea ",Manis Canning & Associates,Northrop Grumman Corporation,11/01/18-10/31/19
LR144160,"Mansfield, Andrea ",Manis Canning & Associates,"Sagamore Whiskey, LLC",11/01/18-10/31/19
LR144161,"Mansfield, Andrea ",Manis Canning & Associates,Synergics Wind Energy,11/01/18-10/31/19
LR144167,"Mansfield, Andrea ",Manis Canning & Associates,Tremco Incorporated,11/01/18-10/31/19
LR144132,"Mansfield, Andrea ",Manis Canning & Associates,American Chemistry Council,11/12/18-10/31/19
LR144133,"Mansfield, Andrea ",Manis Canning & Associates,"Anthem, Inc. and Its Affiliates including Amerigroup Maryland",11/26/18-10/31/19
LR144144,"Mansfield, Andrea ",Manis Canning & Associates,Exelon Corporation,11/01/18-10/31/19
LR144153,"Mansfield, Andrea ",Manis Canning & Associates,Maryland Sheriffs' Association,11/01/18-10/31/19
LR144154,"Mansfield, Andrea ",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",11/12/18-10/31/19
LR144156,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/18-10/31/19
LR144157,"Mansfield, Andrea ",Manis Canning & Associates,Pfizer Inc.,11/01/18-10/31/19
LR144163,"Mansfield, Andrea ",Manis Canning & Associates,"T-Mobile USA, Inc.",11/01/18-10/31/19
LR144166,"Mansfield, Andrea ",Manis Canning & Associates,"Toyota Motor North America, Inc.",11/26/18-10/31/19
LR147450,"Mansfield, Andrea ",Manis Canning & Associates,"TEKsystems, Inc.",02/28/19-10/31/19
LR146679,"Marczyk, Bernie ",Cornerstone Government Affairs,Johnson & Johnson,12/11/18-10/31/19
LR146683,"Marczyk, Bernie ",Cornerstone Government Affairs,"AstraZeneca Pharmaceuticals, LP",12/11/18-10/31/19
LR147058,"Marczyk, Bernie ",Cornerstone Government Affairs,Biotechnology Innovation Organization,01/14/19-10/31/19
LR147508,"Marczyk, Bernie ",Cornerstone Government Affairs,Great Bay Solar,01/18/19-10/31/19
LR146688,"Marczyk, Bernie ",Cornerstone Government Affairs,Council for International Educational Exchange,12/11/18-10/31/19
LR147631,"Marczyk, Bernie ",Cornerstone Government Affairs,MANAGED FUNDS ASSOCIATION,03/20/19-10/31/19
LR146692,"Marczyk, Bernie ",Cornerstone Government Affairs,Palo Alto Networks,12/11/18-10/31/19
LR146694,"Marczyk, Bernie ",Cornerstone Government Affairs,Deloitte Consulting LLP,12/11/18-10/31/19
LR146784,"Marczyk, Bernie ",Cornerstone Government Affairs,Signature Consulting Group,01/01/19-04/30/19
LR147083,"Marczyk, Bernie ",Cornerstone Government Affairs,Walden Behavioral Health - A Pyramid Healthcare Company,01/14/19-10/31/19
LR146680,"Marczyk, Bernie ",Cornerstone Government Affairs,Hunt Companies,12/11/18-10/31/19
LR146681,"Marczyk, Bernie ",Cornerstone Government Affairs,Nutanix,12/11/18-10/31/19
LR146687,"Marczyk, Bernie ",Cornerstone Government Affairs,"Clark Construction Group, LLC",12/11/18-10/31/19
LR146695,"Marczyk, Bernie ",Cornerstone Government Affairs,Golden Entertainment,12/11/18-10/31/19
LR147546,"Marczyk, Bernie ",Cornerstone Government Affairs,Peninsula Regional Medical Center,03/08/19-10/31/19
LR146690,"Marczyk, Bernie ",Cornerstone Government Affairs,Maryland Troopers Association,12/11/18-10/31/19
LR144787,"Martin, G Dan ",Mental Health Association of Maryland,Mental Health Association of Maryland,11/01/18-10/31/19
LR147136,"Martino, Manelle V",Pica and Associates,Chesapeake Region Accessible Boating,01/17/19-10/31/19
LR147129,"Martino, Manelle V",Pica and Associates,National Shooting Sports Foundation,01/17/19-10/31/19
LR147141,"Martino, Manelle V",Pica and Associates,"maryland alternative medicine, LLC ",01/17/19-10/31/19
LR147133,"Martino, Manelle V",Pica and Associates,AMC Theatres,01/17/19-10/31/19
LR147131,"Martino, Manelle V",Pica and Associates,US Oncology,01/17/19-10/31/19
LR147428,"Martz, Travis John",Martz Legal,Maryland Vehicle Titling Association,02/13/19-10/31/19
LR146959,"Martz, Travis John",Martz Legal,Maryland Motorcycle Dealers Association,01/08/19-10/31/19
LR146342,"Martz, Travis ",Maryland Automobile Dealers Association,Maryland Automobile Dealers Association,11/15/18-10/31/19
