Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R012571,"Klapper, Stephanie Ann",Maryland Citizens' Health Initiative Inc.,"Maryland Citizens' Health Initiative, Inc.",11/01/22-10/31/23
R013058,"Klase, Anne ","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R013850,"Kolp, Andrea Edna",The Arc Maryland,"Arc Maryland, The",11/01/22-10/31/23
R013122,"Kozyckyj, Roxolana ",AdvaMed,Advanced Medical Technology Association (AdvaMed),11/01/22-10/31/23
R012415,"Kraska, Martin ",Maryland Catholic Conference,Maryland Catholic Conference,11/01/22-10/31/23
R012412,"Kraska, Jenny ",Maryland Catholic Conference,Maryland Catholic Conference,11/01/22-10/31/23
R013663,"Kress, William Allen",Kress Hammen Government Affairs,MABE Group Insurance Programs,11/01/22-10/31/23
R013673,"Kress, William Allen",Kress Hammen Government Affairs,Delmarva Power & Light Company,11/01/22-10/31/23
R013683,"Kress, William Allen",Kress Hammen Government Affairs,Swedish Match,11/01/22-10/31/23
R013699,"Kress, William Allen",Kress Hammen Government Affairs,Grander Capital Partners,11/01/22-10/31/23
R013677,"Kress, William Allen",Kress Hammen Government Affairs,MABE Workers Compensation Fund,11/01/22-10/31/23
R013681,"Kress, William Allen",Kress Hammen Government Affairs,Pharmaceutical Care Management Association c/o MultiState Associates Inc.,11/01/22-10/31/23
R013669,"Kress, William Allen",Kress Hammen Government Affairs,Liberty Mutual Insurance Company,11/01/22-10/31/23
R013657,"Kress, William Allen",Kress Hammen Government Affairs,Metropolitan Life Insurance Company,11/01/22-10/31/23
R013659,"Kress, William Allen",Kress Hammen Government Affairs,Residential Title & Escrow Company,11/01/22-10/31/23
R013654,"Kress, William Allen",Kress Hammen Government Affairs,Youth Advocate Programs,11/01/22-10/31/23
R013667,"Kress, William Allen",Kress Hammen Government Affairs,Ebay,11/01/22-10/31/23
R013684,"Kress, William Allen",Kress Hammen Government Affairs,Cigar Association of America,11/01/22-10/31/23
R013689,"Kress, William Allen",Kress Hammen Government Affairs,Vera Mobility dba American Traffic Solutions,11/01/22-10/31/23
R013675,"Kress, William Allen",Kress Hammen Government Affairs,"Pepco Holdings, Inc.",11/01/22-10/31/23
R013701,"Kress, William Allen",Kress Hammen Government Affairs,Chesapeake Employers' Insurance Company,11/01/22-10/31/23
R013679,"Kress, William Allen",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R013658,"Kress, William Allen",Kress Hammen Government Affairs,Peake Releaf LLC,11/01/22-10/31/23
R014550,"Kress, William Allen",Kress Hammen Government Affairs,National Association of Insurance and Financial Advisors of Maryland (NAIFA-MD),11/01/22-10/31/23
R013671,"Kress, William Allen",Kress Hammen Government Affairs,International Longshoreman’s Association Local 333,11/01/22-10/31/23
R013670,"Kress, William Allen",Kress Hammen Government Affairs,Aflac (American Family Life Assurance Company),11/01/22-10/31/23
R013668,"Kress, William Allen",Kress Hammen Government Affairs,Maryland Association of Nurse Anesthetists,11/01/22-10/31/23
R013676,"Kress, William Allen",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R013686,"Kress, William Allen",Kress Hammen Government Affairs,"Gold Line, Inc.",11/01/22-10/31/23
R013692,"Kress, William Allen",Kress Hammen Government Affairs,Apple Inc.,11/01/22-10/31/23
R013450,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",United Therapeutics Corporation,11/01/22-10/31/23
R013101,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",Mid-Atlantic Association of Community Health Centers,11/01/22-10/31/23
R013097,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",American Coatings Association,11/01/22-10/31/23
R013448,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.","MedChi, The Maryland State Medical Society",11/01/22-10/31/23
R013099,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.","Maryland Chapter, American Academy of Pediatrics",11/01/22-10/31/23
R013100,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",Maryland Tech Council,11/01/22-10/31/23
R012398,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",LifeSpan Network,11/01/22-10/31/23
R013454,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.","Greater Washington Society for Clinical Social Work, Inc.",11/01/22-10/31/23
R013098,"Krone, Christine K","Schwartz, Metz, Wise & Kauffman, P.A.",City of Rockville,11/01/22-10/31/23
R012337,"Kuiper, Laurie ",Nationwide Mutual Insurance Company,Nationwide Insurance,11/01/22-10/31/23
R013130,"La Valle, Traci ",Maryland Hospital Association,Maryland Hospital Association,11/01/22-10/31/23
R013267,"Lamb, Todd ","Capitol Strategies, LLC",Accenture LLP,11/01/22-10/31/23
R013269,"Lamb, Todd ","Capitol Strategies, LLC",Educational Testing Service (ETS),11/01/22-10/31/23
R013566,"Lamb, Todd ","Capitol Strategies, LLC","Children's Guild, The",11/01/22-10/31/23
R013569,"Lamb, Todd ","Capitol Strategies, LLC","Stride, Inc.",11/01/22-10/31/23
R012619,"Lamb, Lauren Elise",Maryland State Education Association,Maryland State Education Association,11/01/22-10/31/23
R013268,"Lamb, Todd ","Capitol Strategies, LLC",Ameresco,11/01/22-10/31/23
R013564,"Lamb, Todd ","Capitol Strategies, LLC",HMSHost,11/01/22-10/31/23
R013103,"Lanzarotto, Kathryn ","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R013022,"Lavriha, Kathryn Mary",Sanofi US,Sanofi US,11/01/22-10/31/23
R012455,"Lennig, Dorothy J",House of Ruth Maryland,House of Ruth Maryland,11/01/22-10/31/23
R014449,"Levine, Brian ",Montgomery County Chamber of Commerce,Montgomery County Chamber of Commerce,11/01/22-10/31/23
R014706,"Levine, Elisabeth ",KO Public Affairs,Maryland State Dental Association,11/03/22-10/31/23
R014707,"Levine, Elisabeth ",KO Public Affairs,We Work for Health,11/03/22-10/31/23
R012584,"Levy, Sam ",Everytown for Gun Safety Action Fund,Everytown for Gun Safety Action Fund,11/01/22-10/31/23
R013102,"Lindner, Anne M","Pepco Holdings, Inc","Pepco Holdings, Inc.",11/01/22-10/31/23
R013841,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Aflac (American Family Life Assurance Company),11/01/22-10/31/23
R013836,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Cigar Association of America,11/01/22-10/31/23
R013798,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Pharmaceutical Care Management Association c/o MultiState Associates Inc.,11/01/22-10/31/23
R013574,"Lininger, Brett Stewart",Kress Hammen Government Affairs,"Gold Line, Inc.",11/01/22-10/31/23
R015105,"Lininger, Brett Stewart",Kress Hammen Government Affairs,"NRG Energy, Inc.",11/08/22-10/31/23
R013838,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Metropolitan Life Insurance Company,11/01/22-10/31/23
R013576,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Liberty Mutual Group Inc.,11/01/22-10/31/23
R013842,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Easton Utilities Commission,11/01/22-10/31/23
R014546,"Lininger, Brett Stewart",Kress Hammen Government Affairs,National Association of Insurance and Financial Advisors of Maryland (NAIFA-MD),11/01/22-10/31/23
R013829,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Maryland Association of Nurse Anesthetists,11/08/22-10/31/23
R013833,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Independent Insurance Agents of Maryland,11/01/22-10/31/23
R013812,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Chesapeake Employers' Insurance Company,11/01/22-10/31/23
R013805,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Residential Title & Escrow Company,11/01/22-10/31/23
R014144,"Lininger, Brett Stewart",Kress Hammen Government Affairs,Brookfield Power US Asset Management LLC,11/01/22-10/31/23
R014529,"Locklair, Cailey ",Maryland Retailers Association,Maryland Retailers Association,11/01/22-10/31/23
R012620,"Lombardi, Joyce ",n/a,"Lifebridge Health, Inc.",11/01/22-10/31/23
R013749,"Loughran, Kathleen Garrett","Anthem, Inc. and Its Affiliates including Amerigroup ","Elevance Health, and its Affiliates",11/01/22-10/31/23
R013770,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Maryland Citizens' Health Initiative, Inc.",11/01/22-10/31/23
R013761,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",City of College Park,11/01/22-10/31/23
R013769,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Maximus,11/01/22-10/31/23
R013771,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",1199 SEIU,11/01/22-10/31/23
R013766,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Hopewell Fund,11/01/22-10/31/23
R013764,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Horizon Foundation of Howard County, Inc., The",11/01/22-10/31/23
R013762,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Bowie Baysox Baseball Club, LLC",11/01/22-10/31/23
R014335,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",One Fair Wage,11/01/22-10/31/23
R013768,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.",Energy Action Fund,11/01/22-10/31/23
R013756,"Lucchi, Leonard L.","O'Malley, Miles, Nylen & Gilmore, P.A.","Arc of Prince George's County, The",11/01/22-10/31/23
R013661,"Lupinek, Sophia ",Jai Medical Systems,Jai Medical Systems,11/01/22-10/31/23
R013603,"Macsherry, Clinton ",Maryland Family Network,Maryland Family Network,11/01/22-10/31/23
R013177,"Maloney, Thomas ",Amazon.com Services LLC,"Amazon.com Services, LLC",11/01/22-10/31/23
R012624,"Mancera, Eileen ","Post Advisory Group, LLC","Post Advisory Group, LLC",11/01/22-10/31/23
R014918,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP","Dish Network, LLC",11/01/22-10/31/23
R014921,"Mandel, Jon ","Orrick, Herrington & Sutcliffe LLP",DIRECTV,11/01/22-10/31/23
R014537,"Manno, Roger ",Manno & Associates LLC,Fraternal Order of Police Lodge 35,11/02/22-10/31/23
R014538,"Manno, Roger ",Manno & Associates LLC,Maryland Rural Development Corporation,11/02/22-10/31/23
R014540,"Manno, Roger ",Manno & Associates LLC,Steamfitters UA Local 602,11/02/22-10/31/23
R014543,"Manno, Roger ",Manno & Associates LLC,Town of Boonsboro,11/02/22-10/31/23
R014542,"Manno, Roger ",Manno & Associates LLC,Town of Williamsport,11/02/22-10/31/23
R014536,"Manno, Roger ",Manno & Associates LLC,Eastern Atlantic States Regional Council of Carpenters,11/02/22-10/31/23
R014541,"Manno, Roger ",Manno & Associates LLC,Mechanical Contractors Association of Metro Washington,11/02/22-10/31/23
R014539,"Manno, Roger ",Manno & Associates LLC,UA Plumbers & Gasfitters Local Union 5,11/02/22-10/31/23
R014545,"Manno, Roger ",Manno & Associates LLC,SEIU Local 32BJ,11/01/22-10/31/23
R012463,"Martin, G Dan ",Mental Health Association of Maryland,Mental Health Association of Maryland,11/01/22-10/31/23
R013355,"Martz, Travis ",Maryland Automobile Dealers Association,Maryland Automobile Dealers Association,11/01/22-10/31/23
R012630,Maryland Legislative Agenda for Women (MLAW),"Morgan, Jessica ",Maryland Legislative Agenda for Women (MLAW),11/01/22-10/31/23
R015136,"Mason, Michael ",Providence Strategies LLC,Maryland Association of Soil Conservation Districts,11/08/22-10/31/23
R015134,"Mason, Michael ",Providence Strategies LLC,NIC Maryland,11/08/22-10/31/23
R015137,"Mason, Michael ",Providence Strategies LLC,Kentmorr Marina,11/08/22-10/31/23
R015140,"Mason, Michael ",Providence Strategies LLC,Association of Independent Maryland and D.C. Schools,11/08/22-10/31/23
R015138,"Mason, Michael ",Providence Strategies LLC,Chesapeake Real Estate Development,11/08/22-10/31/23
R015130,"Mason, Michael ",Providence Strategies LLC,Visit Annapolis and Anne Arundel County,11/08/22-10/31/23
R015132,"Mason, Michael ",Providence Strategies LLC,Old Dominion Electric Cooperative,11/08/22-10/31/23
R015125,"Mason, Michael ",Providence Strategies LLC,Maryland Destination Marketing Organizations,11/08/22-10/31/23
R015129,"Mason, Michael ",Providence Strategies LLC,Underwood & Associates,11/08/22-10/31/23
R012333,"Matricciani, Cheryl F",Medical Mutual Liability Insurance Society of Maryland,Medical Mutual Liability Insurance Society of Maryland,11/01/22-10/31/23
R012019,"May, John ",Maryland Military Coalition,Maryland Military Coalition,11/01/22-10/31/23
R013133,"McCone, Brett ",Maryland Hospital Association,Maryland Hospital Association,11/01/22-10/31/23
R014332,"McEvoy, Katie Kuehn",AT&T,AT&T,11/01/22-10/31/23
R013234,"McGreevy, Jenna ",Perry White Ross & Jacobson,Fusion Health,11/01/22-10/31/23
R013238,"McGreevy, Jenna ",Perry White Ross & Jacobson,Glaxo Smith Kline,11/01/22-10/31/23
R013240,"McGreevy, Jenna ",Perry White Ross & Jacobson,Greenberg Gibbons,11/01/22-10/31/23
R013223,"McGreevy, Jenna ",Perry White Ross & Jacobson,Chesapeake Beach,11/01/22-10/31/23
R013202,"McGreevy, Jenna ",Perry White Ross & Jacobson,Beatty Development Group LLC,11/01/22-10/31/23
R013201,"McGreevy, Jenna ",Perry White Ross & Jacobson,Baltimore Scrap Corp.,11/01/22-10/31/23
R013197,"McGreevy, Jenna ",Perry White Ross & Jacobson,Anheuser-Busch Companies,11/01/22-10/31/23
R013260,"McGreevy, Jenna ",Perry White Ross & Jacobson,Pharmaceutical Research & Manufacturers of America,11/01/22-10/31/23
R013258,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Novartis Services, Inc.",11/01/22-10/31/23
R013257,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Nissan North America, Inc.",11/01/22-10/31/23
R013279,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Uber Technologies, Inc.",11/01/22-10/31/23
R013259,"McGreevy, Jenna ",Perry White Ross & Jacobson,Peterson Companies,11/01/22-10/31/23
R013277,"McGreevy, Jenna ",Perry White Ross & Jacobson,Sun Service LLC,11/01/22-10/31/23
R013243,"McGreevy, Jenna ",Perry White Ross & Jacobson,"GTI Maryland, LLC",11/01/22-10/31/23
R013256,"McGreevy, Jenna ",Perry White Ross & Jacobson,Next One Up,11/01/22-10/31/23
R013251,"McGreevy, Jenna ",Perry White Ross & Jacobson,Maryland Affordable Housing Coalition,11/01/22-10/31/23
R013255,"McGreevy, Jenna ",Perry White Ross & Jacobson,Natelli Communities,11/01/22-10/31/23
R013009,"McGreevy, Jenna ",Perry White Ross & Jacobson,Washington Gas,11/01/22-10/31/23
R013010,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Wegmans Food Markets, Inc.",11/01/22-10/31/23
R013266,"McGreevy, Jenna ",Perry White Ross & Jacobson,Recovery Centers of America,11/01/22-10/31/23
R013229,"McGreevy, Jenna ",Perry White Ross & Jacobson,Election Systems & Software,11/01/22-10/31/23
R013241,"McGreevy, Jenna ",Perry White Ross & Jacobson,"GR Patel & Associates, Inc.",11/01/22-10/31/23
R013196,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Altria Client Services LLC and its Affiliates - Philip Morris USA Inc., John Middleton Co., and U.S. Smokeless Tobacco Company Co., and Helix Innvovations LLC",11/01/22-10/31/23
R013276,"McGreevy, Jenna ",Perry White Ross & Jacobson,Stewart Companies,11/01/22-10/31/23
R013198,"McGreevy, Jenna ",Perry White Ross & Jacobson,Association of Dental Support Organizations,11/01/22-10/31/23
R013275,"McGreevy, Jenna ",Perry White Ross & Jacobson,Stevenson University,11/01/22-10/31/23
R013273,"McGreevy, Jenna ",Perry White Ross & Jacobson,Scotts Miracle-Gro Company,11/01/22-10/31/23
R013274,"McGreevy, Jenna ",Perry White Ross & Jacobson,Sports Betting Alliance,11/01/22-10/31/23
R013250,"McGreevy, Jenna ",Perry White Ross & Jacobson,Konterra Realty,11/01/22-10/31/23
R013252,"McGreevy, Jenna ",Perry White Ross & Jacobson,Maryland Horse Breeders Association,11/01/22-10/31/23
R013237,"McGreevy, Jenna ",Perry White Ross & Jacobson,Gilchrist Hospice,11/01/22-10/31/23
R013265,"McGreevy, Jenna ",Perry White Ross & Jacobson,Rave Mobile Safety,11/01/22-10/31/23
R013231,"McGreevy, Jenna ",Perry White Ross & Jacobson,Ernst & Young,11/01/22-10/31/23
R013220,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",11/01/22-10/31/23
R013224,"McGreevy, Jenna ",Perry White Ross & Jacobson,Cisco,11/01/22-10/31/23
R013272,"McGreevy, Jenna ",Perry White Ross & Jacobson,Science Applications International Corporation (SAIC),11/01/22-10/31/23
R013226,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Corizon Health, Inc.",11/01/22-10/31/23
R013282,"McGreevy, Jenna ",Perry White Ross & Jacobson,W.R. Grace & Co.,11/01/22-10/31/23
R013249,"McGreevy, Jenna ",Perry White Ross & Jacobson,IWP (Injured Workers Pharmacy),11/01/22-10/31/23
R013008,"McGreevy, Jenna ",Perry White Ross & Jacobson,Washington College,11/01/22-10/31/23
R013230,"McGreevy, Jenna ",Perry White Ross & Jacobson,Envirotest Systems Holdings Corp.,11/01/22-10/31/23
R013233,"McGreevy, Jenna ",Perry White Ross & Jacobson,"FMR, LLC",11/01/22-10/31/23
R013194,"McGreevy, Jenna ",Perry White Ross & Jacobson,28 Walker Avenue,11/01/22-10/31/23
R013235,"McGreevy, Jenna ",Perry White Ross & Jacobson,GCOM,11/01/22-10/31/23
R013262,"McGreevy, Jenna ",Perry White Ross & Jacobson,Procter & Gamble,11/01/22-10/31/23
R013263,"McGreevy, Jenna ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/22-10/31/23
R013264,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Pure Storage, Inc.",11/01/22-10/31/23
R013271,"McGreevy, Jenna ",Perry White Ross & Jacobson,Republic Services,11/01/22-10/31/23
R013242,"McGreevy, Jenna ",Perry White Ross & Jacobson,Greenvest,11/01/22-10/31/23
R013221,"McGreevy, Jenna ",Perry White Ross & Jacobson,Canton Stevedoring,11/01/22-10/31/23
R013222,"McGreevy, Jenna ",Perry White Ross & Jacobson,Caves Valley Partners,11/01/22-10/31/23
R013199,"McGreevy, Jenna ",Perry White Ross & Jacobson,AT&T,11/01/22-10/31/23
R013247,"McGreevy, Jenna ",Perry White Ross & Jacobson,"IDEXX Laboratories, Inc.",11/01/22-10/31/23
R013245,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Holy Cross Health, Inc.",11/01/22-10/31/23
R013248,"McGreevy, Jenna ",Perry White Ross & Jacobson,International Sleep Products Association,11/01/22-10/31/23
R013244,"McGreevy, Jenna ",Perry White Ross & Jacobson,"HDR Engineering, Inc.",11/01/22-10/31/23
R013254,"McGreevy, Jenna ",Perry White Ross & Jacobson,"ModivCare Solutions, LLC",11/01/22-10/31/23
R013253,"McGreevy, Jenna ",Perry White Ross & Jacobson,Mercy Medical Center,11/01/22-10/31/23
R013232,"McGreevy, Jenna ",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/22-10/31/23
R013228,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Darden, Inc.",11/01/22-10/31/23
R013193,"McGreevy, Jenna ",Perry White Ross & Jacobson,28 Walker Associates LLC,11/01/22-10/31/23
R013283,"McGreevy, Jenna ",Perry White Ross & Jacobson,Warfield Companies,11/01/22-10/31/23
R013239,"McGreevy, Jenna ",Perry White Ross & Jacobson,Global Tel Link (GTL),11/01/22-10/31/23
R013270,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Allegis, Redwood, Maxim Public Affairs, LLC",11/01/22-10/31/23
R013236,"McGreevy, Jenna ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/22-10/31/23
R013261,"McGreevy, Jenna ",Perry White Ross & Jacobson,Ports America Chesapeake,11/01/22-10/31/23
R013280,"McGreevy, Jenna ",Perry White Ross & Jacobson,"United Healthcare Services, Inc.",11/01/22-10/31/23
R013227,"McGreevy, Jenna ",Perry White Ross & Jacobson,Cross Street Partners,11/01/22-10/31/23
R013225,"McGreevy, Jenna ",Perry White Ross & Jacobson,Concentra,11/01/22-10/31/23
R013200,"McGreevy, Jenna ",Perry White Ross & Jacobson,B&O Railroad Museum,11/01/22-10/31/23
R013281,"McGreevy, Jenna ",Perry White Ross & Jacobson,Vantage Airport Group,11/01/22-10/31/23
R013246,"McGreevy, Jenna ",Perry White Ross & Jacobson,Howard Hughes Corporation,11/01/22-10/31/23
R013278,"McGreevy, Jenna ",Perry White Ross & Jacobson,Transurban,11/01/22-10/31/23
R014548,"McHenry, Kevin ",The College Board,"College Board, The",11/03/22-10/31/23
R012342,"McLuckie, John Robert",Consumer Healthcare Products Association,Consumer Healthcare Products Association,11/01/22-10/31/23
R014454,"Mehan, Doug ","Lyft, Inc.","Lyft, Inc.",11/01/22-10/31/23
R014722,"Memphis, Kelly ",Healthcare Distribution Alliance,Healthcare Distribution Alliance,11/01/22-10/31/23
R012478,"Middleton, Grayson S",Delmarva Chicken Association,Delmarva Chicken Association,11/01/22-10/31/23
R014111,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,"Maryland Association of Green Industries, Inc.",11/01/22-10/31/23
R014105,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,FEi Systems,11/01/22-10/31/23
R014110,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Green Mount Cemetery,11/01/22-10/31/23
R014129,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Public Consulting Group LLC c/o MultiState Associates,11/01/22-10/31/23
R014086,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,#1-3A Method Driving School,11/01/22-10/31/23
R014118,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Can Manufacturers Institute c/o MultiState Associates,11/01/22-10/31/23
R014135,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,New Venture Fund,11/01/22-10/31/23
R014101,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,"Baltimore Area Council Boy Scouts of America, Inc.",11/01/22-10/31/23
R014095,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,AIA Maryland,11/01/22-10/31/23
R014131,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Wireless Infrastructure Association c/o MultiState Associates,11/01/22-10/31/23
R014113,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Maryland Green Industry Council,11/01/22-10/31/23
R014107,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Goodwill Industries of the Chesapeake,11/01/22-10/31/23
R012440,"Miller, Deborah ",JCRC of Greater Washington,Jewish Community Relations Council of Greater Washington,11/01/22-10/31/23
R014587,"Mills, Morgan ","Compass Government Relations Partners, LLC",Giffords,11/01/22-10/31/23
R014711,"Mills, Morgan ","Compass Government Relations Partners, LLC",National Alliance for the Mentally Ill Maryland (NAMI MD),11/01/22-10/31/23
R014738,"Mills, Morgan ","Compass Government Relations Partners, LLC",Maryland Veterinary Medical Association,11/01/22-10/31/23
R012222,"Mills, Morgan ","Compass Government Relations Partners, LLC",Maryland State Child Care Association,11/01/22-10/31/23
R014869,"Mills, Morgan ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R014784,"Minderlein, Shannah Lynn",Capitol Strategies LLC,Capitol Strategies LLC,11/01/22-10/31/23
R014440,"Mingo, Dwayne B","Prince George's County Assn. of Realtors, Inc.","Prince George's County Association of Realtors, Inc.",11/01/22-10/31/23
R013528,"Mitchell, Keiffer  ",BGR Group,"College Board, The",11/01/22-10/31/23
R013568,"Mock, Kayla ",UFCW Local 400,United Food & Commercial Workers Union Local 400,11/01/22-10/31/23
R013530,"Monroe, Loren  ",BGR Group,"College Board, The",11/01/22-10/31/23
R013332,"Morris, Jeannie ","Vicinity Energy, LLC","Vicinity Energy, LLC",11/01/22-10/31/23
R013604,"Morris, Hope ",HFAM,Health Facilities Association of Maryland,11/01/22-10/31/23
R012032,"Moses, Mike ",Maryland Military Coalition,Maryland Military Coalition,11/01/22-10/31/23
R014504,"Mullin, Matthew ",High Street Strategies LLC,Advanced Energy Economy,11/01/22-10/31/23
R014501,"Mullin, Matthew ",High Street Strategies LLC,"Trulieve, Inc.",11/01/22-10/31/23
R014500,"Mullin, Matthew ",High Street Strategies LLC,CI Renewables,11/01/22-10/31/23
R014156,"Mullin, Matthew ",High Street Strategies LLC,"US Wind, Inc.",11/01/22-10/31/23
R014210,"Murphy, Robin Cynthia",Disability Rights Maryland,Disability Rights Maryland,11/01/22-10/31/23
R014354,"Murray, Rory ",Providence Strategies,Association of Independent Maryland and D.C. Schools,11/01/22-10/31/23
R014357,"Murray, Rory ",Providence Strategies,Maryland Destination Marketing Organizations,11/01/22-10/31/23
R014352,"Murray, Rory ",Providence Strategies,MD & DC Credit Union Association,11/01/22-10/31/23
R014355,"Murray, Rory ",Providence Strategies,Maryland Association of Soil Conservation Districts,11/01/22-10/31/23
R014356,"Murray, Rory ",Providence Strategies,Old Dominion Electric Cooperative,11/01/22-10/31/23
R014351,"Murray, Rory ",Providence Strategies,Chesapeake Real Estate Development,11/01/22-10/31/23
R014348,"Murray, Rory ",Providence Strategies,Underwood & Associates,11/01/22-10/31/23
R014347,"Murray, Rory ",Providence Strategies,Visit Annapolis and Anne Arundel County,11/01/22-10/31/23
R014345,"Murray, Rory ",Providence Strategies,NIC Maryland,11/01/22-10/31/23
R012159,"Nash, Lynn Anne",Maryland Military Coalition,Maryland Military Coalition,11/01/22-10/31/23
R012992,"Nathanson, Martha D.",LifeBridge Health,"Lifebridge Health, Inc.",11/01/22-10/31/23
R013809,"Naugle, Olivia Grace",Marijuana Policy Project ,Marijuana Policy Project,11/01/22-10/31/23
R014265,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,"Baltimore Area Council Boy Scouts of America, Inc.",11/01/22-10/31/23
R014266,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,FEi Systems,11/01/22-10/31/23
R014273,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Wireless Infrastructure Association c/o MultiState Associates,11/01/22-10/31/23
R014269,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Maryland Green Industry Council,11/01/22-10/31/23
R014271,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Public Consulting Group LLC c/o MultiState Associates,11/01/22-10/31/23
R014270,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Can Manufacturers Institute c/o MultiState Associates,11/01/22-10/31/23
R014262,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,AIA Maryland,11/01/22-10/31/23
R014268,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,"Maryland Association of Green Industries, Inc.",11/01/22-10/31/23
R014267,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Goodwill Industries of the Chesapeake,11/01/22-10/31/23
R014274,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,New Venture Fund,11/01/22-10/31/23
R014393,"Nicklas, Andrew ","Adventist HealthCare, Inc.","Adventist HealthCare, Inc.",11/01/22-10/31/23
R012418,"Nielsen, Eric  A.",Association of Maryland Pilots,Association of Maryland Pilots,11/01/22-10/31/23
R012586,"Nugent, Mallory ",Everytown for Gun Safety Action Fund,Everytown for Gun Safety Action Fund,11/01/22-10/31/23
R012408,"O'Day, Garrett J",Maryland Catholic Conference,Maryland Catholic Conference,11/01/22-10/31/23
R008818,"O'Keefe, Karen ",Marijuana Policy Project,Marijuana Policy Project,11/01/22-10/31/23
