Form ID,Lobbyist/Registrant,Organization/Firm,Employer,Registration Period
R007307,"MacLeod, Charles D","MacLeod Law Group, LLC",Clean Chesapeake Coalition,01/25/21-10/31/21
R006117,"Malone, Sean R",Harris Jones & Malone,"P3 Group, The",11/01/20-10/31/21
R002247,"Malone, Sean R",Harris Jones & Malone,"P3 Group, The",11/01/19-10/31/20
R014822,"Malone, Sean R",Harris Jones & Malone,"P3 Group, The",11/01/22-10/31/23
R006091,"Malone, Sean R",Harris Jones & Malone,Curtis Bay Medical Waste Services,11/01/20-10/31/21
R010277,"Malone, Sean R",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/21-10/31/22
R010325,"Malone, Sean R",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/01/21-10/31/22
R010284,"Malone, Sean R",Harris Jones & Malone,Curtis Bay Medical Waste Services,11/01/21-10/31/22
R014677,"Malone, Sean R",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/22-10/31/23
R006783,"Malone, Sean R",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/30/20-10/31/21
R014929,"Malone, Sean R",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/01/22-10/31/23
R010311,"Malone, Sean R",Harris Jones & Malone,"P3 Group, The",11/01/21-10/31/22
R006086,"Malone, Sean R",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/20-10/31/21
R002269,"Malone, Sean R",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/19-10/31/20
R000252,"Manis, Nicholas G",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",01/06/20-10/31/20
R002422,"Manis, Nicholas G",Manis Canning & Associates,Exelon Corporation,12/16/19-10/31/20
R004201,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/20-10/31/21
R008064,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/21-10/31/22
R008061,"Manis, Nicholas G",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",11/15/21-10/31/22
R000254,"Manis, Nicholas G",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/19-10/31/20
R004197,"Manis, Nicholas G",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",12/07/20-10/31/21
R003649,"Manno, Roger ",Manno & Associates LLC,Acoya Energy,02/19/20-10/31/20
R000422,"Mansfield, Andrea ",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",01/06/20-10/31/20
R004522,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/20-10/31/21
R008257,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/21-10/31/22
R002448,"Mansfield, Andrea ",Manis Canning & Associates,Exelon Corporation,12/16/19-10/31/20
R000424,"Mansfield, Andrea ",Manis Canning & Associates,"Pepco Holdings, Inc.",11/01/19-10/31/20
R004506,"Mansfield, Andrea ",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",12/07/20-10/31/21
R008254,"Mansfield, Andrea ",Manis Canning & Associates,"National Association of Industrial and Office Properties, Maryland",11/15/21-10/31/22
R001293,"Marczyk, Bernie ",Cornerstone Government Affairs,Dominion Energy,11/01/19-09/30/20
R000821,"Marczyk, Bernie ",Cornerstone Government Affairs,Dominion Energy,10/23/19-10/31/19
R011461,"Marczyk, Bernie ",Cornerstone Government Affairs,"NRG Energy, Inc.",01/14/22-10/31/22
R001135,"Marczyk, Bernie ",Cornerstone Government Affairs,"Choptank Electric Cooperative, Inc.",11/01/19-10/31/20
R007018,Maryland League of Conservation Voters Education Fund,"Harbeson, Kristen ",Maryland League of Conservation Voters Education Fund,01/04/21-10/31/21
R011881,Maryland PIRG Citizen Lobby,"Scarr, Emily ",Maryland PIRG Citizen Lobby,03/21/22-10/31/22
R003781,Maryland PIRG Citizen Lobby,"Scarr, Emily ",Maryland PIRG Citizen Lobby,03/05/20-10/31/20
R015132,"Mason, Michael ",Providence Strategies LLC,Old Dominion Electric Cooperative,11/08/22-10/31/23
R010533,"Mason, Michael ",Providence Strategies LLC,Old Dominion Electric Cooperative,11/01/21-10/31/22
R006165,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/20-10/31/21
R002277,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/19-10/31/20
R013205,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/22-10/31/23
R014469,"McDonough, Caitlin E",Harris Jones & Malone,"P3 Group, The",11/01/22-10/31/23
R011925,"McDonough, Caitlin E",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",04/19/22-10/31/22
R010078,"McDonough, Caitlin E",Harris Jones & Malone,"P3 Group, The",11/01/21-10/31/22
R002151,"McDonough, Caitlin E",Harris Jones & Malone,"P3 Group, The",11/01/19-10/31/20
R006170,"McDonough, Caitlin E",Harris Jones & Malone,Curtis Bay Medical Waste Services,11/01/20-10/31/21
R010025,"McDonough, Caitlin E",Harris Jones & Malone,Baltimore Gas and Electric Company,11/01/21-10/31/22
R006190,"McDonough, Caitlin E",Harris Jones & Malone,"P3 Group, The",11/01/20-10/31/21
R014643,"McDonough, Caitlin E",Harris Jones & Malone,"Wheelabrator Technologies, Inc.",11/01/22-10/31/23
R013009,"McGreevy, Jenna ",Perry White Ross & Jacobson,Washington Gas,11/01/22-10/31/23
R008657,"McGreevy, Jenna ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/21-10/31/22
R012148,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",08/30/22-10/31/22
R008628,"McGreevy, Jenna ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/21-10/31/22
R013220,"McGreevy, Jenna ",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",11/01/22-10/31/23
R008682,"McGreevy, Jenna ",Perry White Ross & Jacobson,Washington Gas,11/01/21-10/31/22
R008626,"McGreevy, Jenna ",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/21-10/31/22
R013263,"McGreevy, Jenna ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/22-10/31/23
R013232,"McGreevy, Jenna ",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/22-10/31/23
R013236,"McGreevy, Jenna ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/22-10/31/23
R001781,"McLaughlin, Jennifer ",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R000929,"McLaughlin, Jennifer ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/19-10/31/20
R000921,"McLaughlin, Jennifer ",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/19-10/31/20
R000928,"McLaughlin, Jennifer ",Perry White Ross & Jacobson,First Energy Service Company,11/01/19-10/31/20
R006611,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/13/20-10/31/21
R006615,"Meyer, Isaac ","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/13/20-10/31/21
R006619,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,11/13/20-10/31/21
R010539,"Meyer, Isaac ","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/01/21-08/10/22
R006608,"Meyer, Isaac ","Compass Government Relations Partners, LLC",American Wind Energy Association,11/13/20-10/31/21
R002588,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,11/15/19-10/31/20
R011707,"Meyer, Isaac ","Compass Government Relations Partners, LLC","MD/DC/VA Solar Energy Industries Association, Inc. (MDV-SEIA) dba Chesapeake Solar & Storage Association (CHESSA)",02/14/22-08/10/22
R010713,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Utility Scale Solar Energy Coalition,11/08/21-08/10/22
R002586,"Meyer, Isaac ","Compass Government Relations Partners, LLC","NextEra Energy Resources, LLC",11/15/19-10/31/20
R007655,"Meyer, Isaac ","Compass Government Relations Partners, LLC",CCAN Action Fund,03/19/21-10/31/21
R003773,"Meyer, Isaac ","Compass Government Relations Partners, LLC",American Wind Energy Association,03/09/20-10/31/20
R010532,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/21-08/10/22
R002583,"Meyer, Isaac ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/15/19-10/31/20
R008827,"Middleton, Thomas Mac",Cornerstone Government Affairs,"NRG Energy, Inc.",10/20/21-10/31/21
R010854,"Middleton, Thomas Mac",Cornerstone Government Affairs,"NRG Energy, Inc.",11/01/21-10/31/22
R001656,"Miedusiewski, American Joe ",Old Line Government Affairs,Brookfield Power US Asset Management LLC,11/01/19-10/31/20
R005060,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,Brookfield Power US Asset Management LLC,11/01/20-10/31/21
R005088,"Miedusiewski, American Joe ",Old Line Government Affairs LLC,"NRG Energy, Inc.",11/01/20-10/31/21
R002092,"Miedusiewski, American Joe ",Old Line Government Affairs,"NRG Energy, Inc.",11/01/19-10/31/20
R011241,"Miller, Susan ",Earthjustice,Earthjustice,01/01/22-10/31/22
R014869,"Mills, Morgan ","Compass Government Relations Partners, LLC",Mid-Atlantic Renewable Energy Coalition Action (MAREC Action),11/01/22-10/31/23
R003596,"Moore, Jacob ",Greenwill Consulting Group,"Greenwill Consulting Group, LLC",02/14/20-10/31/20
R013332,"Morris, Jeannie ","Vicinity Energy, LLC","Vicinity Energy, LLC",11/01/22-10/31/23
R011776,"Morris, Jeannie ","Vicinity Energy, LLC","Vicinity Energy, LLC",02/21/22-10/31/22
R002110,"Mullin, Matthew ",High Street Strategies LLC,"US Wind, Inc.",11/01/19-10/31/20
R005285,"Mullin, Matthew ",High Street Strategies LLC,Sierra Club Maryland Chapter,11/01/20-10/31/21
R014504,"Mullin, Matthew ",High Street Strategies LLC,Advanced Energy Economy,11/01/22-10/31/23
R009970,"Mullin, Matthew ",High Street Strategies LLC,Sierra Club,11/01/21-10/31/22
R014500,"Mullin, Matthew ",High Street Strategies LLC,CI Renewables,11/01/22-10/31/23
R003037,"Mullin, Matthew ",High Street Strategies LLC,Sierra Club,01/02/20-10/31/20
R005282,"Mullin, Matthew ",High Street Strategies LLC,"US Wind, Inc.",11/01/20-10/31/21
R009974,"Mullin, Matthew ",High Street Strategies LLC,CI Renewables,11/01/21-10/31/22
R009969,"Mullin, Matthew ",High Street Strategies LLC,"US Wind, Inc.",11/01/21-10/31/22
R014156,"Mullin, Matthew ",High Street Strategies LLC,"US Wind, Inc.",11/01/22-10/31/23
R014356,"Murray, Rory ",Providence Strategies,Old Dominion Electric Cooperative,11/01/22-10/31/23
R003598,"Murray, David W",MDV Solar Energy Industries Association,"MD/DC/VA Solar Energy Industries Association, Inc.",02/12/20-10/31/20
R010549,"Murray, Rory ",Providence Strategies,Old Dominion Electric Cooperative,11/01/21-10/31/22
R002718,"Nash, Katie ",Energy Advocacy,Vistra Energy,11/25/19-10/31/20
R011849,"Nash, Katie ",Energy Advocacy,Vicinity Energy,03/07/22-10/31/22
R006584,"Nash, Katie ",Energy Advocacy,Vistra Corporate Services Company,11/01/20-10/31/21
R011161,"Nash, Katie ",Energy Advocacy,Vistra Corporate Services Company,11/01/21-10/31/22
R003466,"Neil, John B.","Jack Neil & Associates, LLC","JACK NEIL & ASSOCIATES, LLC",01/30/20-10/31/20
R005265,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Brookfield Power US Asset Management LLC,11/01/20-10/31/21
R005292,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,"NRG Energy, Inc.",11/01/20-10/31/21
R009700,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,Brookfield Power US Asset Management LLC,11/01/21-12/29/21
R009717,"Nickerson, Sherry Dudley",Old Line Government Affairs LLC,"NRG Energy, Inc.",11/01/21-10/31/22
R007814,"O'Connor, Mary Monica",CCAN Action Fund,Chesapeake Climate Action Network Action Fund,03/06/21-06/30/21
R011829,"O'Connor, Mary Monica",CCAN Action Fund,CCAN Action Fund,02/25/22-10/31/22
R011545,"O'Halloran, Michael ","O'Halloran Consulting, LLC",Mid-Atlantic Petroleum Distributors Association,01/26/22-10/31/22
R003970,"Oddoye, Rodney ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,06/11/20-10/31/20
R008989,"Oddoye, Rodney ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/21-11/19/21
R005369,"Oddoye, Rodney ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/20-10/31/21
R011618,"Olds, Elizabeth ",American Forest & Paper Association,American Forest & Paper Association,02/01/22-10/31/22
R001501,"Olson, Jessica ",N/A,"Honeywell International, Inc.",11/01/19-10/31/20
R006491,"Olszewski Sr, John Anthony",OK Strategies LLC,Summit Ridge Energy,11/01/20-04/30/21
R002638,"Olszewski Sr, John Anthony",OK Strategies LLC,Summit Ridge Energy,11/18/19-04/30/20
R011380,"Olszewski Sr, John Anthony",OK Strategies LLC,Summit Ridge Energy,01/11/22-10/31/22
R003651,"Ortiz, Tia D.","Greenwill Consulting Group, LLC","Greenwill Consulting Group, LLC",02/19/20-10/31/20
R004754,"Perry, Timothy  A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/20-10/31/21
R000603,"Perry, Timothy  A",Perry White Ross & Jacobson,Curtis Bay Energy,11/01/19-10/31/20
R000622,"Perry, Timothy  A",Perry White Ross & Jacobson,First Energy Service Company,11/01/19-10/31/20
R008323,"Perry, Timothy  A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/21-10/31/22
R013390,"Perry, Timothy  A",Perry White Ross & Jacobson,Washington Gas,11/01/22-10/31/23
R013314,"Perry, Timothy  A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/22-10/31/23
R004628,"Perry, Timothy  A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/20-10/31/21
R003963,"Perry, Timothy  A",Perry White Ross & Jacobson,Public Service Enterprise Group,06/08/20-10/31/20
R000629,"Perry, Timothy  A",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/19-10/31/20
R013345,"Perry, Timothy  A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/22-10/31/23
R001025,"Perry, Timothy  A",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R004645,"Perry, Timothy  A",Perry White Ross & Jacobson,Washington Gas,11/01/20-10/31/21
R004685,"Perry, Timothy  A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/20-10/31/21
R008373,"Perry, Timothy  A",Perry White Ross & Jacobson,Washington Gas,11/01/21-10/31/22
R008355,"Perry, Timothy  A",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/21-10/31/22
R008321,"Perry, Timothy  A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/21-10/31/22
R012146,"Perry, Timothy  A",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",08/30/22-10/31/22
R013297,"Perry, Timothy  A",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",11/01/22-10/31/23
R013310,"Perry, Timothy  A",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/22-10/31/23
R012021,"Peters, Sarah M.",Husch Blackwell Strategies,"Schneider Electric USA, Inc.",06/20/22-10/31/22
R000994,"Popham, Bryson F","Bryson F. Popham, PA",Building Owners and Managers Association of Greater Baltimore (BOMA),11/01/19-10/31/20
R000942,"Popham, Bryson F","Bryson F. Popham, PA","MD/DC/VA Solar Energy Industries Association, Inc.",11/01/19-10/31/20
R004555,"Popham, Bryson F","Bryson F. Popham, PA","MD/DC/VA Solar Energy Industries Association, Inc. (MDV-SEIA) dba Chesapeake Solar & Storage Association (CHESSA)",11/01/20-10/31/21
R004446,"Popham, Bryson F","Bryson F. Popham, PA",Building Owners and Managers Association of Greater Baltimore (BOMA),11/01/20-10/31/21
R011913,"Popham, Bryson F","Bryson F. Popham, PA",Maryland Rooftop Solar Coalition (MRSC),04/06/22-10/31/22
R013694,"Popham, Bryson F","Bryson F. Popham, PA",Building Owners and Managers Association of Greater Baltimore (BOMA),11/01/22-10/31/23
R013666,"Popham, Bryson F","Bryson F. Popham, PA",Maryland Rooftop Solar Coalition (MRSC),11/01/22-10/31/23
R010365,"Popham, Bryson F","Bryson F. Popham, PA",Building Owners and Managers Association of Greater Baltimore (BOMA),11/01/21-10/31/22
R010493,"Pounds, Eddie L. ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/21-10/31/22
R010513,"Pounds, Eddie L. ",Perry White Ross & Jacobson,Washington Gas,11/01/21-10/31/22
R010461,"Pounds, Eddie L. ",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/21-10/31/22
R006803,"Pounds, Eddie ","Funk & Bolton, P.A.",City of Bowie,11/27/20-10/31/21
R013427,"Pounds, Eddie L. ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/22-10/31/23
R010463,"Pounds, Eddie L. ",Perry White Ross & Jacobson,"GenOn Mid-Atlantic, Inc.",11/01/21-10/31/22
R012316,"Pounds, Eddie L. ",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",09/26/22-10/31/22
R013470,"Pounds, Eddie L. ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/22-10/31/23
R013411,"Pounds, Eddie L. ",Perry White Ross & Jacobson,"Carroll Independent Fuel, LLC",11/01/22-10/31/23
R013487,"Pounds, Eddie L. ",Perry White Ross & Jacobson,Washington Gas,11/01/22-10/31/23
R001824,"Powell, Michael C",Gordon Feinblatt LLC,Maryland Energy Group,11/01/19-10/31/20
R005465,"Powell, Michael C",Gordon Feinblatt LLC,Maryland Energy Group,11/01/20-10/31/21
R013131,"Powell, Michael C",Gordon Feinblatt LLC,Clean Fuels Alliance America,11/01/22-10/31/23
R001827,"Powell, Michael C",Gordon Feinblatt LLC,"Talen Energy Supply, LLC",11/01/19-10/31/20
R005470,"Powell, Michael C",Gordon Feinblatt LLC,"Talen Energy Supply, LLC",11/01/20-10/31/21
R011807,"Powell, Michael C",Gordon Feinblatt LLC,Clean Fuels Alliance America,03/03/22-10/31/22
R006988,"Price, Scott A",Dominion Energy,Dominion Energy,01/06/21-10/31/21
R008800,"Price, Scott A",Dominion Energy,Dominion Energy,11/01/21-10/31/22
R011834,"Pruitt, Addison ","Compass Government Relations Partners, LLC","Coalition for Community Solar Access, Inc.",03/08/22-10/31/22
R004509,"Quinn, Brian M",Venable LLP,Baltimore Gas and Electric Company,11/01/20-10/31/21
R008782,"Quinn, John ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/21-10/31/22
R012533,"Quinn, Brian M",Venable LLP,Baltimore Gas and Electric Company,11/01/22-10/31/23
R001074,"Quinn, Brian M",Venable LLP,PJM Interconnection,11/01/19-10/31/20
R001078,"Quinn, Brian M",Venable LLP,Transource Maryland,11/01/19-10/31/20
R002456,"Quinn, John ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/19-10/31/20
R004534,"Quinn, Brian M",Venable LLP,PJM Interconnection,11/01/20-10/31/21
R004505,"Quinn, Brian M",Venable LLP,AES Warrior Run,11/01/20-10/31/21
R004513,"Quinn, Brian M",Venable LLP,Chesapeake Utilities Corporation,11/01/20-10/31/21
R008779,"Quinn, Brian M",Venable LLP,Chesapeake Utilities Corporation,11/01/21-10/31/22
R008790,"Quinn, Brian M",Venable LLP,PJM Interconnection,11/01/21-10/31/22
R013033,"Quinn, John ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/22-10/31/23
R012589,"Quinn, Brian M",Venable LLP,PJM Interconnection,11/01/22-10/31/23
R000832,"Quinn, Brian M",Venable LLP,AES Warrior Run,11/01/19-10/31/20
R005353,"Quinn, John ",Baltimore Gas and Electric Company,Baltimore Gas and Electric Company,11/01/20-10/31/21
R008776,"Quinn, Brian M",Venable LLP,AES Warrior Run,11/01/21-10/31/22
R012532,"Quinn, Brian M",Venable LLP,AES Warrior Run,11/01/22-10/31/23
R000835,"Quinn, Brian M",Venable LLP,Baltimore Gas and Electric Company,11/01/19-10/31/20
R000836,"Quinn, Brian M",Venable LLP,Chesapeake Utilities Corporation,11/01/19-10/31/20
R001061,"Quinn, Brian M",Venable LLP,Domtar Corporation,11/01/19-10/31/20
R001080,"Quinn, Brian M",Venable LLP,Washington Gas,11/01/19-10/31/20
R008778,"Quinn, Brian M",Venable LLP,Baltimore Gas and Electric Company,11/01/21-10/31/22
R012535,"Quinn, Brian M",Venable LLP,Chesapeake Utilities Corporation,11/01/22-10/31/23
R013555,"Ranson, Emily M",Clean Water Action,Clean Water Action,11/01/22-10/31/23
R005741,"Ranson, Emily M",Clean Water Action,Clean Water Action,11/01/20-10/31/21
R010415,"Ranson, Emily M",Clean Water Action,Clean Water Action,11/01/21-10/31/22
R009631,"Rasmussen, Dennis F","The Rasmussen Group, L.L.C.","Chesapeake Renewable Energy, LLC",11/01/21-10/31/22
R009627,"Rasmussen, Dennis F","The Rasmussen Group, L.L.C.","Chesapeake Ventures Development, LLC",11/01/21-10/31/22
R013938,"Rasmussen, Dennis F","The Rasmussen Group, L.L.C.","Chesapeake Renewable Energy, LLC",11/01/22-10/31/23
R006355,"Rasmussen, Dennis F","The Rasmussen Group, L.L.C.","Chesapeake Ventures Development, LLC",11/01/20-10/31/21
R013939,"Rasmussen, Dennis F","The Rasmussen Group, L.L.C.","Chesapeake Ventures Development, LLC",11/01/22-10/31/23
R011349,"Reed, Dytonia L",Washington Gas ,Washington Gas,01/10/22-08/22/22
R001055,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/19-10/31/20
R009371,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/21-10/31/22
R009291,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/21-10/31/22
R009357,"Reith, John  C.",Rifkin Weiner Livingston LLC,TC Energy,11/01/21-10/31/22
R013889,"Reith, John  C.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/22-10/31/23
R005420,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/20-10/31/21
R009295,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/21-10/31/22
R013949,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/22-10/31/23
R013980,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/22-10/31/23
R001094,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/19-10/31/20
R000721,"Reith, John  C.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/19-10/31/20
R000724,"Reith, John  C.",Rifkin Weiner Livingston LLC,Dominion Energy,11/01/19-10/31/20
R001083,"Reith, John  C.",Rifkin Weiner Livingston LLC,TC Energy,11/01/19-10/31/20
R005422,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/20-10/31/21
R005427,"Reith, John  C.",Rifkin Weiner Livingston LLC,TC Energy,11/01/20-10/31/21
R005433,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/20-10/31/21
R009188,"Reith, John  C.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/21-10/31/22
R013877,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/22-10/31/23
R005341,"Reith, John  C.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/20-10/31/21
R005363,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/20-10/31/21
R009163,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/21-10/31/22
R013952,"Reith, John  C.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/22-10/31/23
R002255,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/19-10/31/20
R005565,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/20-10/31/21
R009870,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/21-10/31/22
R011297,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",01/03/22-10/31/22
R013725,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/22-10/31/23
R013585,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/22-10/31/23
R011298,"Rifkin, Brad ",Rifkin Weiner Livingston LLC,TC Energy,01/03/22-10/31/22
R007552,"Rinehart, Ian ","The Ad Hoc Group, Inc.","Maryland Geothermal Association, The",02/24/21-08/01/21
R005600,"Robinson, Arash Shane",Trash Free Maryland,Trash Free Maryland,11/01/20-10/31/21
R002085,"Robinson, Dawone ",Natural Resources Defense Council and its Affiliates (NRDC),Natural Resources Defense Council and its Affiliates,11/01/19-10/31/20
R008184,"Robinson, Arash Shane",Trash Free Maryland,Trash Free Maryland,11/01/21-01/04/22
R010221,"Robinson, Dawone ",Natural Resources Defense Council and its Affiliates (NRDC),Natural Resources Defense Council and its Affiliates,11/01/21-10/31/22
R006366,"Robinson, Dawone ",Natural Resources Defense Council and its Affiliates (NRDC),Natural Resources Defense Council and its Affiliates,12/02/20-10/31/21
R002118,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/19-10/31/20
R005662,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/20-04/16/21
R005612,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Colonial Pipeline Company,11/01/20-04/16/21
R005614,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Berkshire Hathaway Energy GT&S, LLC",11/01/20-04/16/21
R005649,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/20-04/16/21
R005656,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,TC Energy,11/01/20-04/16/21
R002184,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,TC Energy,11/01/19-10/31/20
R002189,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Waste Management, Inc.",11/01/19-10/31/20
R002122,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,Dominion Energy,11/01/19-10/31/20
R002179,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/19-10/31/20
R002181,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Pepco Holdings, Inc.",11/01/19-10/31/20
R005647,"Roddy, Patrick H.",Rifkin Weiner Livingston LLC,"Orsted North America, Inc.",11/01/20-04/16/21
R005952,"Rose, Jodi ",Interfaith Partners for the Chesapeake,Interfaith Partners for the Chesapeake,11/01/20-10/31/21
R002018,"Ross, Justin ",Perry White Ross & Jacobson,Washington Gas,11/01/19-10/31/20
R004725,"Ross, Justin ",Perry White Ross & Jacobson,Public Service Enterprise Group,11/01/20-07/01/21
R004888,"Ross, Justin ",Perry White Ross & Jacobson,"FirstEnergy, Corp.",11/01/20-07/01/21
